"","hobo_stage","hobo_stage_int","stage","r_timestamp","power_q","radius","area","int_or_ext","mannings_q","best_q"
"22101",0.757,0.8175019,1.0392179,2019-11-28 00:30:00,122.352746401587,9.1284358,7.326486195,"extrapolated",3.68905896779313,3.54534956575977
"22102",0.779,0.8394293,1.0611453,2019-11-28 00:45:00,161.199865644839,9.1722906,7.481074365,"extrapolated",3.77895273723051,3.63524333519714
"22103",0.762,0.8224854,1.0442014,2019-11-28 01:00:00,130.331755508548,9.1384028,7.36161987,"extrapolated",3.70944728761636,3.56573788558299
"22104",0.78,0.840426,1.062142,2019-11-28 01:15:00,163.210816544146,9.174284,7.4881011,"extrapolated",3.78305019769736,3.63934079566399
"22105",0.768,0.8284656,1.0501816,2019-11-28 01:30:00,140.540582407244,9.1503632,7.40378028,"extrapolated",3.73394595927878,3.59023655724542
"22106",0.754,0.8145118,1.0362278,2019-11-28 01:45:00,117.784619697296,9.1224556,7.30540599,"extrapolated",3.67683786805365,3.53312846602029
"22107",0.783,0.8434161,1.0651321,2019-11-28 02:00:00,169.383639692991,9.1802642,7.509181305,"extrapolated",3.79534851128661,3.65163910925325
"22108",0.768,0.8284656,1.0501816,2019-11-28 02:15:00,140.540582407244,9.1503632,7.40378028,"extrapolated",3.73394595927878,3.59023655724542
"22109",0.746,0.8065382,1.0282542,2019-11-28 02:30:00,106.362205819781,9.1065084,7.24919211,"extrapolated",3.64429189705917,3.50058249502581
"22110",0.761,0.8214887,1.0432047,2019-11-28 02:45:00,128.698483911946,9.1364094,7.354593135,"extrapolated",3.7053676420975,3.56165824006413
"22111",0.752,0.8125184,1.0342344,2019-11-28 03:00:00,114.82734218067,9.1184688,7.29135252,"extrapolated",3.66869542497714,3.52498602294378
"22112",0.747,0.8075349,1.0292509,2019-11-28 03:15:00,107.731756864546,9.1085018,7.256218845,"extrapolated",3.64835667181753,3.50464726978417
"22113",0.746,0.8065382,1.0282542,2019-11-28 03:30:00,106.362205819781,9.1065084,7.24919211,"extrapolated",3.64429189705917,3.50058249502581
"22114",0.731,0.7915877,1.0133037,2019-11-28 03:45:00,87.6574228180615,9.0766074,7.143791085,"extrapolated",3.58343939596412,3.43972999393076
"22115",0.735,0.7955745,1.0172905,2019-11-28 04:00:00,92.322786170621,9.084581,7.171898025,"extrapolated",3.59964488191695,3.45593547988358
"22116",0.74,0.800558,1.022274,2019-11-28 04:15:00,98.477126752978,9.094548,7.2070317,"extrapolated",3.61992408815051,3.47621468611715
"22117",0.747,0.8075349,1.0292509,2019-11-28 04:30:00,107.731756864546,9.1085018,7.256218845,"extrapolated",3.64835667181753,3.50464726978417
"22118",0.736,0.7965712,1.0182872,2019-11-28 04:45:00,93.52445008132,9.0865744,7.17892476,"extrapolated",3.60369873694405,3.45998933491069
"22119",0.751,0.8115217,1.0332377,2019-11-28 05:00:00,113.374580348522,9.1164754,7.284325785,"extrapolated",3.66462569076752,3.52091628873415
"22120",0.752,0.8125184,1.0342344,2019-11-28 05:15:00,114.82734218067,9.1184688,7.29135252,"extrapolated",3.66869542497714,3.52498602294378
"22121",0.751,0.8115217,1.0332377,2019-11-28 05:30:00,113.374580348522,9.1164754,7.284325785,"extrapolated",3.66462569076752,3.52091628873415
"22122",0.746,0.8065382,1.0282542,2019-11-28 05:45:00,106.362205819781,9.1065084,7.24919211,"extrapolated",3.64429189705917,3.50058249502581
"22123",0.743,0.8035481,1.0252641,2019-11-28 06:00:00,102.349503954349,9.1005282,7.228111905,"extrapolated",3.63210352635782,3.48839412432446
"22124",0.728,0.7885976,1.0103136,2019-11-28 06:15:00,84.3024742682223,9.0706272,7.12271088,"extrapolated",3.5712957152198,3.42758631318644
"22125",0.726,0.7866042,1.0083202,2019-11-28 06:30:00,82.1322109426198,9.0666404,7.10865741,"extrapolated",3.5632048980271,3.41949549599373
"22126",0.706,0.7666702,0.9883862,2019-11-28 06:45:00,63.0954128946854,9.0267724,6.96812271,"extrapolated",3.48251559253863,3.33880619050527
"22127",0.714,0.7746438,0.9963598,2019-11-28 07:00:00,70.1582634000767,9.0427196,7.02433659,"extrapolated",3.51474353907991,3.37103413704655
"22128",0.701,0.7616867,0.9834027,2019-11-28 07:15:00,59.0211914814774,9.0168054,6.932989035,"extrapolated",3.46240550190102,3.31869609986766
"22129",0.701,0.7616867,0.9834027,2019-11-28 07:30:00,59.0211914814774,9.0168054,6.932989035,"extrapolated",3.46240550190102,3.31869609986766
"22130",0.687,0.7477329,0.9694489,2019-11-28 07:45:00,48.8706518547575,8.9888978,6.834614745,"extrapolated",3.40622986401913,3.26252046198577
"22131",0.696,0.7567032,0.9784192,2019-11-28 08:00:00,55.1913319878393,9.0068384,6.89785536,"extrapolated",3.44232033131025,3.29861092927689
"22132",0.678,0.7387626,0.9604786,2019-11-28 08:15:00,43.2249342302842,8.9709572,6.77137413,"extrapolated",3.37022025509992,3.22651085306655
"22133",0.682,0.7427494,0.9644654,2019-11-28 08:30:00,45.6552332918846,8.9789308,6.79948107,"extrapolated",3.38621453836894,3.24250513633558
"22134",0.679,0.7397593,0.9614753,2019-11-28 08:45:00,43.8210348334508,8.9729506,6.778400865,"extrapolated",3.37421732739681,3.23050792536345
"22135",0.667,0.7277989,0.9495149,2019-11-28 09:00:00,37.1443467092007,8.9490298,6.694080045,"extrapolated",3.32631842912442,3.18260902709105
"22136",0.651,0.7118517,0.9335677,2019-11-28 09:15:00,29.6997786739758,8.9171354,6.581652285,"extrapolated",3.26267733794297,3.11896793590961
"22137",0.653,0.7138451,0.9355611,2019-11-28 09:30:00,30.5482272191861,8.9211222,6.595705755,"extrapolated",3.2706184549695,3.12690905293614
"22138",0.646,0.7068682,0.9285842,2019-11-28 09:45:00,27.6730209443989,8.9071684,6.54651861,"extrapolated",3.2428420824675,3.09913268043414
"22139",0.648,0.7088616,0.9305776,2019-11-28 10:00:00,28.4678685244325,8.9111552,6.56057208,"extrapolated",3.25077317777271,3.10706377573935
"22140",0.649,0.7098583,0.9315743,2019-11-28 10:15:00,28.8731565482848,8.9131486,6.567598815,"extrapolated",3.25474022897316,3.11103082693979
"22141",0.638,0.6988946,0.9206106,2019-11-28 10:30:00,24.6943510024231,8.8912212,6.49030473,"extrapolated",3.21115781132648,3.06744840929312
"22142",0.634,0.6949078,0.9166238,2019-11-28 10:45:00,23.3188573469421,8.8832476,6.46219779,"extrapolated",3.19533975363496,3.0516303516016
"22143",0.625,0.6859375,0.9076535,2019-11-28 11:00:00,20.4788630039442,8.865307,6.398957175,"extrapolated",3.15980785701262,3.01609845497926
"22144",0.63,0.690921,0.912637,2019-11-28 11:15:00,22.0144793672074,8.875274,6.43409085,"extrapolated",3.17953775689259,3.03582835485923
"22145",0.63,0.690921,0.912637,2019-11-28 11:30:00,22.0144793672074,8.875274,6.43409085,"extrapolated",3.17953775689259,3.03582835485923
"22146",0.616,0.6769672,0.8986832,2019-11-28 11:45:00,17.9615671282427,8.8473664,6.33571656,"extrapolated",3.12435734632899,2.98064794429563
"22147",0.619,0.6799573,0.9016733,2019-11-28 12:00:00,18.7669786954526,8.8533466,6.356796765,"extrapolated",3.1361651355547,2.99245573352134
"22148",0.615,0.6759705,0.8976865,2019-11-28 12:15:00,17.7002782179685,8.845373,6.328689825,"extrapolated",3.12042342789062,2.97671402585725
"22149",0.605,0.6660035,0.8877195,2019-11-28 12:30:00,15.2738070611279,8.825439,6.258422475,"extrapolated",3.08113958175956,2.9374301797262
"22150",0.605,0.6660035,0.8877195,2019-11-28 12:45:00,15.2738070611279,8.825439,6.258422475,"extrapolated",3.08113958175956,2.9374301797262
"22151",0.6,0.66102,0.882736,2019-11-28 13:00:00,14.1794959769705,8.815472,6.2232888,"extrapolated",3.0615354107154,2.91782600868204
"22152",0.6,0.66102,0.882736,2019-11-28 13:15:00,14.1794959769705,8.815472,6.2232888,"extrapolated",3.0615354107154,2.91782600868204
"22153",0.596,0.6570332,0.8787492,2019-11-28 13:30:00,13.356727890735,8.8074984,6.19518186,"extrapolated",3.04587020706895,2.90216080503559
"22154",0.596,0.6570332,0.8787492,2019-11-28 13:45:00,13.356727890735,8.8074984,6.19518186,"extrapolated",3.04587020706895,2.90216080503559
"22155",0.599,0.6600233,0.8817393,2019-11-28 14:00:00,13.9695244975529,8.8134786,6.216262065,"extrapolated",3.05761759838267,2.91390819634931
"22156",0.588,0.6490596,0.8707756,2019-11-28 14:15:00,11.8419553968025,8.7915512,6.13896798,"extrapolated",3.01458818417637,2.87087878214301
"22157",0.589,0.6500563,0.8717723,2019-11-28 14:30:00,12.0222047987226,8.7935446,6.145994715,"extrapolated",3.01849490762749,2.87478550559413
"22158",0.582,0.6430794,0.8647954,2019-11-28 14:45:00,10.8118701492116,8.7795908,6.09680757,"extrapolated",2.9911690304988,2.84745962846543
"22159",0.583,0.6440761,0.8657921,2019-11-28 15:00:00,10.977586409547,8.7815842,6.103834305,"extrapolated",2.99506969997323,2.85136029793987
"22160",0.581,0.6420827,0.8637987,2019-11-28 15:15:00,10.6484687323833,8.7775974,6.089780835,"extrapolated",2.98726937039852,2.84355996836516
"22161",0.582,0.6430794,0.8647954,2019-11-28 15:30:00,10.8118701492116,8.7795908,6.09680757,"extrapolated",2.9911690304988,2.84745962846543
"22162",0.572,0.6331124,0.8548284,2019-11-28 15:45:00,9.27723323490934,8.7596568,6.02654022,"extrapolated",2.95221786918818,2.80850846715482
"22163",0.566,0.6271322,0.8488482,2019-11-28 16:00:00,8.45582467729608,8.7476964,5.98437981,"extrapolated",2.9288956674208,2.78518626538744
"22164",0.566,0.6271322,0.8488482,2019-11-28 16:15:00,8.45582467729608,8.7476964,5.98437981,"extrapolated",2.9288956674208,2.78518626538744
"22165",0.561,0.6221487,0.8438647,2019-11-28 16:30:00,7.82323914512337,8.7377294,5.949246135,"extrapolated",2.90948830379237,2.76577890175901
"22166",0.566,0.6271322,0.8488482,2019-11-28 16:45:00,8.45582467729608,8.7476964,5.98437981,"extrapolated",2.9288956674208,2.78518626538744
"22167",0.555,0.6161685,0.8378845,2019-11-28 17:00:00,7.12195353321068,8.725769,5.907085725,"extrapolated",2.88623285321456,2.7425234511812
"22168",0.556,0.6171652,0.8388812,2019-11-28 17:15:00,7.2346449706037,8.7277624,5.91411246,"extrapolated",2.89010623150985,2.74639682947648
"22169",0.551,0.6121817,0.8338977,2019-11-28 17:30:00,6.68721734110628,8.7177954,5.878978785,"extrapolated",2.8707494642117,2.72704006217834
"22170",0.553,0.6141751,0.8358911,2019-11-28 17:45:00,6.90142217792133,8.7217822,5.893032255,"extrapolated",2.87848913365885,2.73477973162549
"22171",0.555,0.6161685,0.8378845,2019-11-28 18:00:00,7.12195353321068,8.725769,5.907085725,"extrapolated",2.88623285321456,2.7425234511812
"22172",0.55,0.611185,0.832901,2019-11-28 18:15:00,6.58243501614791,8.715802,5.87195205,"extrapolated",2.86688114855228,2.72317174651891
"22173",0.546,0.6071982,0.8289142,2019-11-28 18:30:00,6.17829760460378,8.7078284,5.84384511,"extrapolated",2.85141801556332,2.70770861352996
"22174",0.54,0.601218,0.822934,2019-11-28 18:45:00,5.61491299689251,8.695868,5.8016847,"extrapolated",2.82825371708373,2.68454431505037
"22175",0.541,0.6022147,0.8239307,2019-11-28 19:00:00,5.70538440204532,8.6978614,5.808711435,"extrapolated",2.83211189925709,2.68840249722373
"22176",0.543,0.6042081,0.8259241,2019-11-28 19:15:00,5.89038269836314,8.7018482,5.822764905,"extrapolated",2.83983130502109,2.69612190298772
"22177",0.539,0.6002213,0.8219373,2019-11-28 19:30:00,5.52576917311166,8.6938746,5.794657965,"extrapolated",2.82439654886264,2.68068714682928
"22178",0.537,0.5982279,0.8199439,2019-11-28 19:45:00,5.35139286402666,8.6898878,5.780604495,"extrapolated",2.81668525471701,2.67297585268365
"22179",0.54,0.601218,0.822934,2019-11-28 20:00:00,5.61491299689251,8.695868,5.8016847,"extrapolated",2.82825371708373,2.68454431505037
"22180",0.53,0.591251,0.812967,2019-11-28 20:15:00,4.7803329119461,8.675934,5.73141735,"extrapolated",2.78972768087741,2.64601827884404
"22181",0.533,0.5942411,0.8159571,2019-11-28 20:30:00,5.01779795712018,8.6819142,5.752497555,"extrapolated",2.80127483869272,2.65756543665936
"22182",0.527,0.5882609,0.8099769,2019-11-28 20:45:00,4.55329230989175,8.6699538,5.710337145,"extrapolated",2.77818965854404,2.63448025651068
"22183",0.525,0.5862675,0.8079835,2019-11-28 21:00:00,4.40751439565662,8.665967,5.696283675,"extrapolated",2.77050272039486,2.6267933183615
"22184",0.528,0.5892576,0.8109736,2019-11-28 21:15:00,4.62784059283894,8.6719472,5.71736388,"extrapolated",2.782034650751,2.63832524871764
"22185",0.53,0.591251,0.812967,2019-11-28 21:30:00,4.7803329119461,8.675934,5.73141735,"extrapolated",2.78972768087741,2.64601827884404
"22186",0.524,0.5852708,0.8069868,2019-11-28 21:45:00,4.33625449975838,8.6639736,5.68925694,"extrapolated",2.76666077467369,2.62295137264033
"22187",0.525,0.5862675,0.8079835,2019-11-28 22:00:00,4.40751439565662,8.665967,5.696283675,"extrapolated",2.77050272039486,2.6267933183615
"22188",0.518,0.5792906,0.8010066,2019-11-28 22:15:00,3.93057807652212,8.6520132,5.64709653,"extrapolated",2.74363043426408,2.59992103223071
"22189",0.523,0.5842741,0.8059901,2019-11-28 22:30:00,4.26606078322856,8.6619802,5.682230205,"extrapolated",2.76281984466889,2.61911044263552
"22190",0.517,0.5782939,0.8000099,2019-11-28 22:45:00,3.86647987560093,8.6500198,5.640069795,"extrapolated",2.73979560088229,2.59608619884892
"22191",0.516,0.5772972,0.7990132,2019-11-28 23:00:00,3.80334900213566,8.6480264,5.63304306,"extrapolated",2.7359617839922,2.59225238195884
"22192",0.51,0.571317,0.793033,2019-11-28 23:15:00,3.44413795685012,8.636066,5.59088265,"extrapolated",2.71298023519313,2.56927083315976
"22193",0.517,0.5782939,0.8000099,2019-11-28 23:30:00,3.86647987560093,8.6500198,5.640069795,"extrapolated",2.73979560088229,2.59608619884892
"22194",0.513,0.5743071,0.7960231,2019-11-28 23:45:00,3.61962700483276,8.6420462,5.611962855,"extrapolated",2.72446643338178,2.58075703134841
"22195",0.515,0.5763005,0.7980165,2019-11-29 00:00:00,3.74117203728316,8.646033,5.626016325,"extrapolated",2.73212898370476,2.58841958167139
"22196",0.508,0.5693236,0.7910396,2019-11-29 00:15:00,3.33155070367006,8.6320792,5.57682918,"extrapolated",2.70532785589477,2.5616184538614
"22197",0.509,0.5703203,0.7920363,2019-11-29 00:30:00,3.38741201907794,8.6340726,5.583855915,"extrapolated",2.70915353685372,2.56544413482036
"22198",0.507,0.5683269,0.7900429,2019-11-29 00:45:00,3.27654189654423,8.6300858,5.569802445,"extrapolated",2.70150319242756,2.55779379039419
"22199",0.506,0.5673302,0.7890462,2019-11-29 01:00:00,3.22237363839355,8.6280924,5.56277571,"extrapolated",2.69767954656342,2.55397014453006
"22200",0.503,0.5643401,0.7860561,2019-11-29 01:15:00,3.06479484897786,8.6221122,5.541695505,"extrapolated",2.68621471570353,2.54250531367016
"22201",0.504,0.5653368,0.7870528,2019-11-29 01:30:00,3.11651169496967,8.6241056,5.54872224,"extrapolated",2.69003530808996,2.54632590605659
"22202",0.499,0.5603533,0.7820693,2019-11-29 01:45:00,2.8657583070275,8.6141386,5.513588565,"extrapolated",2.67094252776232,2.52723312572896
"22203",0.504,0.5653368,0.7870528,2019-11-29 02:00:00,3.11651169496967,8.6241056,5.54872224,"extrapolated",2.69003530808996,2.54632590605659
"22204",0.503,0.5643401,0.7860561,2019-11-29 02:15:00,3.06479484897786,8.6221122,5.541695505,"extrapolated",2.68621471570353,2.54250531367016
"22205",0.498,0.5593566,0.7810726,2019-11-29 02:30:00,2.81790189773234,8.6121452,5.50656183,"extrapolated",2.66712702673628,2.52341762470292
"22206",0.499,0.5603533,0.7820693,2019-11-29 02:45:00,2.8657583070275,8.6141386,5.513588565,"extrapolated",2.67094252776232,2.52723312572896
"22207",0.498,0.5593566,0.7810726,2019-11-29 03:00:00,2.81790189773234,8.6121452,5.50656183,"extrapolated",2.66712702673628,2.52341762470292
"22208",0.495,0.5563665,0.7780825,2019-11-29 03:15:00,2.67872832725734,8.606165,5.485481625,"extrapolated",2.65568663574804,2.51197723371467
"22209",0.493,0.5543731,0.7760891,2019-11-29 03:30:00,2.58950561867175,8.6021782,5.471428155,"extrapolated",2.64806480294915,2.50435540091578
"22210",0.493,0.5543731,0.7760891,2019-11-29 03:45:00,2.58950561867175,8.6021782,5.471428155,"extrapolated",2.64806480294915,2.50435540091578
"22211",0.496,0.5573632,0.7790792,2019-11-29 04:00:00,2.72439734659026,8.6081584,5.49250836,"extrapolated",2.65949908061734,2.51578967858397
"22212",0.494,0.5553698,0.7770858,2019-11-29 04:15:00,2.63376778569055,8.6041716,5.47845489,"extrapolated",2.65187520982133,2.50816580778797
"22213",0.489,0.5503863,0.7721023,2019-11-29 04:30:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
"22214",0.487,0.5483929,0.7701089,2019-11-29 04:45:00,2.33804906344889,8.5902178,5.429267745,"interpolated",2.62522376813384,2.33804906344889
"22215",0.489,0.5503863,0.7721023,2019-11-29 05:00:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
"22216",0.485,0.5463995,0.7681155,2019-11-29 05:15:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22217",0.487,0.5483929,0.7701089,2019-11-29 05:30:00,2.33804906344889,8.5902178,5.429267745,"interpolated",2.62522376813384,2.33804906344889
"22218",0.485,0.5463995,0.7681155,2019-11-29 05:45:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22219",0.485,0.5463995,0.7681155,2019-11-29 06:00:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22220",0.485,0.5463995,0.7681155,2019-11-29 06:15:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22221",0.487,0.5483929,0.7701089,2019-11-29 06:30:00,2.33804906344889,8.5902178,5.429267745,"interpolated",2.62522376813384,2.33804906344889
"22222",0.485,0.5463995,0.7681155,2019-11-29 06:45:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22223",0.482,0.5434094,0.7651254,2019-11-29 07:00:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"22224",0.483,0.5444061,0.7661221,2019-11-29 07:15:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"22225",0.478,0.5394226,0.7611386,2019-11-29 07:30:00,2.0028969869724,8.5722772,5.36602713,"interpolated",2.59103106264923,2.0028969869724
"22226",0.479,0.5404193,0.7621353,2019-11-29 07:45:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"22227",0.477,0.5384259,0.7601419,2019-11-29 08:00:00,1.96853740015328,8.5702838,5.359000395,"interpolated",2.5872369759067,1.96853740015328
"22228",0.478,0.5394226,0.7611386,2019-11-29 08:15:00,2.0028969869724,8.5722772,5.36602713,"interpolated",2.59103106264923,2.0028969869724
"22229",0.475,0.5364325,0.7581485,2019-11-29 08:30:00,1.90144679786007,8.566297,5.344946925,"interpolated",2.57965186542634,1.90144679786007
"22230",0.479,0.5404193,0.7621353,2019-11-29 08:45:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"22231",0.469,0.5304523,0.7521683,2019-11-29 09:00:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"22232",0.475,0.5364325,0.7581485,2019-11-29 09:15:00,1.90144679786007,8.566297,5.344946925,"interpolated",2.57965186542634,1.90144679786007
"22233",0.473,0.5344391,0.7561551,2019-11-29 09:30:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"22234",0.474,0.5354358,0.7571518,2019-11-29 09:45:00,1.86869996512829,8.5643036,5.33792019,"interpolated",2.57586084191402,1.86869996512829
"22235",0.469,0.5304523,0.7521683,2019-11-29 10:00:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"22236",0.469,0.5304523,0.7521683,2019-11-29 10:15:00,1.71264351808784,8.5543366,5.302786515,"interpolated",2.55692104614513,1.71264351808784
"22237",0.471,0.5324457,0.7541617,2019-11-29 10:30:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"22238",0.471,0.5324457,0.7541617,2019-11-29 10:45:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"22239",0.467,0.5284589,0.7501749,2019-11-29 11:00:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"22240",0.467,0.5284589,0.7501749,2019-11-29 11:15:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"22241",0.465,0.5264655,0.7481815,2019-11-29 11:30:00,1.59656934399302,8.546363,5.274679575,"interpolated",2.54178760246072,1.59656934399302
"22242",0.466,0.5274622,0.7491782,2019-11-29 11:45:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"22243",0.467,0.5284589,0.7501749,2019-11-29 12:00:00,1.65366535688121,8.5503498,5.288733045,"interpolated",2.54935228011624,1.65366535688121
"22244",0.462,0.5234754,0.7451914,2019-11-29 12:15:00,1.51433381624241,8.5403828,5.25359937,"interpolated",2.5304482536588,1.51433381624241
"22245",0.466,0.5274622,0.7491782,2019-11-29 12:30:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"22246",0.464,0.5254688,0.7471848,2019-11-29 12:45:00,1.56870980723537,8.5443696,5.26765284,"interpolated",2.53800679705595,1.56870980723537
"22247",0.463,0.5244721,0.7461881,2019-11-29 13:00:00,1.54130019118166,8.5423762,5.260626105,"interpolated",2.53422701408421,1.54130019118166
"22248",0.463,0.5244721,0.7461881,2019-11-29 13:15:00,1.54130019118166,8.5423762,5.260626105,"interpolated",2.53422701408421,1.54130019118166
"22249",0.466,0.5274622,0.7491782,2019-11-29 13:30:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"22250",0.462,0.5234754,0.7451914,2019-11-29 13:45:00,1.51433381624241,8.5403828,5.25359937,"interpolated",2.5304482536588,1.51433381624241
"22251",0.459,0.5204853,0.7422013,2019-11-29 14:00:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"22252",0.46,0.521482,0.743198,2019-11-29 14:15:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"22253",0.458,0.5194886,0.7412046,2019-11-29 14:30:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"22254",0.455,0.5164985,0.7382145,2019-11-29 14:45:00,1.33743757283536,8.526429,5.204412225,"interpolated",2.50402557150711,1.33743757283536
"22255",0.458,0.5194886,0.7412046,2019-11-29 15:00:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"22256",0.459,0.5204853,0.7422013,2019-11-29 15:15:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"22257",0.455,0.5164985,0.7382145,2019-11-29 15:30:00,1.33743757283536,8.526429,5.204412225,"interpolated",2.50402557150711,1.33743757283536
"22258",0.457,0.5184919,0.7402079,2019-11-29 15:45:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"22259",0.454,0.5155018,0.7372178,2019-11-29 16:00:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"22260",0.457,0.5184919,0.7402079,2019-11-29 16:15:00,1.38592304158716,8.5304158,5.218465695,"interpolated",2.51156979369633,1.38592304158716
"22261",0.453,0.5145051,0.7362211,2019-11-29 16:30:00,1.29052406087892,8.5224422,5.190358755,"interpolated",2.49648544313618,1.29052406087892
"22262",0.454,0.5155018,0.7372178,2019-11-29 16:45:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"22263",0.456,0.5174952,0.7392112,2019-11-29 17:00:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"22264",0.454,0.5155018,0.7372178,2019-11-29 17:15:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"22265",0.452,0.5135084,0.7352244,2019-11-29 17:30:00,1.26764207769791,8.5204488,5.18333202,"interpolated",2.49271691441694,1.26764207769791
"22266",0.45,0.511515,0.733231,2019-11-29 17:45:00,1.22299893763548,8.516462,5.16927855,"interpolated",2.48518292848005,1.22299893763548
"22267",0.451,0.5125117,0.7342277,2019-11-29 18:00:00,1.24513559153163,8.5184554,5.176305285,"interpolated",2.48894940949361,1.24513559153163
"22268",0.452,0.5135084,0.7352244,2019-11-29 18:15:00,1.26764207769791,8.5204488,5.18333202,"interpolated",2.49271691441694,1.26764207769791
"22269",0.45,0.511515,0.733231,2019-11-29 18:30:00,1.22299893763548,8.516462,5.16927855,"interpolated",2.48518292848005,1.22299893763548
"22270",0.447,0.5085249,0.7302409,2019-11-29 18:45:00,1.15875248537591,8.5104818,5.148198345,"interpolated",2.47388963003747,1.15875248537591
"22271",0.449,0.5105183,0.7322343,2019-11-29 19:00:00,1.20122652920184,8.5144686,5.162251815,"interpolated",2.48141747149019,1.20122652920184
"22272",0.445,0.5065315,0.7282475,2019-11-29 19:15:00,1.11767028779579,8.506495,5.134144875,"interpolated",2.46636588604771,1.11767028779579
"22273",0.445,0.5065315,0.7282475,2019-11-29 19:30:00,1.11767028779579,8.506495,5.134144875,"interpolated",2.46636588604771,1.11767028779579
"22274",0.442,0.5035414,0.7252574,2019-11-29 19:45:00,1.05856517550835,8.5005148,5.11306467,"interpolated",2.45508795480356,1.05856517550835
"22275",0.443,0.5045381,0.7262541,2019-11-29 20:00:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22276",0.439,0.5005513,0.7222673,2019-11-29 20:15:00,1.00236066547568,8.4945346,5.091984465,"interpolated",2.44381924799012,1.00236066547568
"22277",0.441,0.5025447,0.7242607,2019-11-29 20:30:00,1.03951464343838,8.4985214,5.106037935,"interpolated",2.4513306941099,1.03951464343838
"22278",0.44,0.501548,0.723264,2019-11-29 20:45:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22279",0.435,0.4965645,0.7182805,2019-11-29 21:00:00,0.931707360243126,8.486561,5.063877525,"interpolated",2.428808660025,0.931707360243126
"22280",0.434,0.4955678,0.7172838,2019-11-29 21:15:00,0.914778340424043,8.4845676,5.05685079,"interpolated",2.42505857709234,0.914778340424043
"22281",0.434,0.4955678,0.7172838,2019-11-29 21:30:00,0.914778340424043,8.4845676,5.05685079,"interpolated",2.42505857709234,0.914778340424043
"22282",0.431,0.4925777,0.7142937,2019-11-29 21:45:00,0.865681922480014,8.4785874,5.035770585,"interpolated",2.41381448386947,0.865681922480014
"22283",0.432,0.4935744,0.7152904,2019-11-29 22:00:00,0.881769992119754,8.4805808,5.04279732,"interpolated",2.41756148889984,0.881769992119754
"22284",0.428,0.4895876,0.7113036,2019-11-29 22:15:00,0.819030971499544,8.4726072,5.01469038,"interpolated",2.40257962641959,0.819030971499544
"22285",0.431,0.4925777,0.7142937,2019-11-29 22:30:00,0.865681922480014,8.4785874,5.035770585,"interpolated",2.41381448386947,0.865681922480014
