"","hobo_stage","r_timestamp","offset","hobo_stage_int","corr_stage","HF_best_q"
"6868",0.211,2019-07-04 21:15:00,0.1597,0.403923,0.244223,0.381302101417033
"6869",0.207,2019-07-04 21:30:00,0.1597,0.400751,0.241051,0.37001535520666
"6870",0.212,2019-07-04 21:45:00,0.1597,0.404716,0.245016,0.384153751607249
"6871",0.208,2019-07-04 22:00:00,0.1597,0.401544,0.241844,0.372819086904923
"6872",0.209,2019-07-04 22:15:00,0.1597,0.402337,0.242637,0.375634780716633
"6873",0.21,2019-07-04 22:30:00,0.1597,0.40313,0.24343,0.378462448332644
"6874",0.21,2019-07-04 22:45:00,0.1597,0.40313,0.24343,0.378462448332644
"6875",0.209,2019-07-04 23:00:00,0.1597,0.402337,0.242637,0.375634780716633
"6876",0.206,2019-07-04 23:15:00,0.1597,0.399958,0.240258,0.367223573904063
"6877",0.21,2019-07-04 23:30:00,0.1597,0.40313,0.24343,0.378462448332644
"6878",0.208,2019-07-04 23:45:00,0.1597,0.401544,0.241844,0.372819086904923
"6879",0.208,2019-07-05 00:00:00,0.1597,0.401544,0.241844,0.372819086904923
"6880",0.207,2019-07-05 00:15:00,0.1597,0.400751,0.241051,0.37001535520666
"6881",0.206,2019-07-05 00:30:00,0.1597,0.399958,0.240258,0.367223573904063
"6882",0.206,2019-07-05 00:45:00,0.1597,0.399958,0.240258,0.367223573904063
"6883",0.205,2019-07-05 01:00:00,0.1597,0.399165,0.239465,0.364443731252275
"6884",0.205,2019-07-05 01:15:00,0.1597,0.399165,0.239465,0.364443731252275
"6885",0.205,2019-07-05 01:30:00,0.1597,0.399165,0.239465,0.364443731252275
"6886",0.209,2019-07-05 01:45:00,0.1597,0.402337,0.242637,0.375634780716633
"6887",0.204,2019-07-05 02:00:00,0.1597,0.398372,0.238672,0.361675815479209
"6888",0.206,2019-07-05 02:15:00,0.1597,0.399958,0.240258,0.367223573904063
"6889",0.205,2019-07-05 02:30:00,0.1597,0.399165,0.239465,0.364443731252275
"6890",0.203,2019-07-05 02:45:00,0.1597,0.397579,0.237879,0.358919814785396
"6891",0.206,2019-07-05 03:00:00,0.1597,0.399958,0.240258,0.367223573904063
"6892",0.207,2019-07-05 03:15:00,0.1597,0.400751,0.241051,0.37001535520666
"6893",0.206,2019-07-05 03:30:00,0.1597,0.399958,0.240258,0.367223573904063
"6894",0.206,2019-07-05 03:45:00,0.1597,0.399958,0.240258,0.367223573904063
"6895",0.206,2019-07-05 04:00:00,0.1597,0.399958,0.240258,0.367223573904063
"6896",0.208,2019-07-05 04:15:00,0.1597,0.401544,0.241844,0.372819086904923
"6897",0.204,2019-07-05 04:30:00,0.1597,0.398372,0.238672,0.361675815479209
"6898",0.203,2019-07-05 04:45:00,0.1597,0.397579,0.237879,0.358919814785396
"6899",0.203,2019-07-05 05:00:00,0.1597,0.397579,0.237879,0.358919814785396
"6900",0.204,2019-07-05 05:15:00,0.1597,0.398372,0.238672,0.361675815479209
"6901",0.202,2019-07-05 05:30:00,0.1597,0.396786,0.237086,0.356175717343827
"6902",0.202,2019-07-05 05:45:00,0.1597,0.396786,0.237086,0.356175717343827
"6903",0.203,2019-07-05 06:00:00,0.1597,0.397579,0.237879,0.358919814785396
"6904",0.203,2019-07-05 06:15:00,0.1597,0.397579,0.237879,0.358919814785396
"6905",0.204,2019-07-05 06:30:00,0.1597,0.398372,0.238672,0.361675815479209
"6906",0.202,2019-07-05 06:45:00,0.1597,0.396786,0.237086,0.356175717343827
"6907",0.199,2019-07-05 07:00:00,0.1597,0.394407,0.234707,0.348014725846145
"6908",0.199,2019-07-05 07:15:00,0.1597,0.394407,0.234707,0.348014725846145
"6909",0.197,2019-07-05 07:30:00,0.1597,0.392821,0.233121,0.342633363026892
"6910",0.199,2019-07-05 07:45:00,0.1597,0.394407,0.234707,0.348014725846145
"6911",0.196,2019-07-05 08:00:00,0.1597,0.392028,0.232328,0.339960435169613
"6912",0.197,2019-07-05 08:15:00,0.1597,0.392821,0.233121,0.342633363026892
"6913",0.197,2019-07-05 08:30:00,0.1597,0.392821,0.233121,0.342633363026892
"6914",0.197,2019-07-05 08:45:00,0.1597,0.392821,0.233121,0.342633363026892
"6915",0.193,2019-07-05 09:00:00,0.1597,0.389649,0.229949,0.332012521429373
"6916",0.195,2019-07-05 09:15:00,0.1597,0.391235,0.231535,0.337299326991141
"6917",0.195,2019-07-05 09:30:00,0.1597,0.391235,0.231535,0.337299326991141
"6918",0.194,2019-07-05 09:45:00,0.1597,0.390442,0.230742,0.334650026438415
"6919",0.197,2019-07-05 10:00:00,0.1597,0.392821,0.233121,0.342633363026892
"6920",0.193,2019-07-05 10:15:00,0.1597,0.389649,0.229949,0.332012521429373
"6921",0.193,2019-07-05 10:30:00,0.1597,0.389649,0.229949,0.332012521429373
"6922",0.193,2019-07-05 10:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6923",0.193,2019-07-05 11:00:00,0.1597,0.389649,0.229949,0.332012521429373
"6924",0.191,2019-07-05 11:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6925",0.192,2019-07-05 11:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6926",0.193,2019-07-05 11:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6927",0.19,2019-07-05 12:00:00,0.1597,0.38727,0.22757,0.324170658405189
"6928",0.192,2019-07-05 12:15:00,0.1597,0.388856,0.229156,0.329386799852785
"6929",0.191,2019-07-05 12:30:00,0.1597,0.388063,0.228363,0.326772849568084
"6930",0.191,2019-07-05 12:45:00,0.1597,0.388063,0.228363,0.326772849568084
"6931",0.191,2019-07-05 13:00:00,0.1597,0.388063,0.228363,0.326772849568084
"6932",0.195,2019-07-05 13:15:00,0.1597,0.391235,0.231535,0.337299326991141
"6933",0.192,2019-07-05 13:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6934",0.193,2019-07-05 13:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6935",0.191,2019-07-05 14:00:00,0.1597,0.388063,0.228363,0.326772849568084
"6936",0.189,2019-07-05 14:15:00,0.1597,0.386477,0.226777,0.321580214164334
"6937",0.192,2019-07-05 14:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6938",0.192,2019-07-05 14:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6939",0.196,2019-07-05 15:00:00,0.1597,0.392028,0.232328,0.339960435169613
"6940",0.191,2019-07-05 15:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6941",0.196,2019-07-05 15:30:00,0.1597,0.392028,0.232328,0.339960435169613
"6942",0.195,2019-07-05 15:45:00,0.1597,0.391235,0.231535,0.337299326991141
"6943",0.194,2019-07-05 16:00:00,0.1597,0.390442,0.230742,0.334650026438415
"6944",0.194,2019-07-05 16:15:00,0.1597,0.390442,0.230742,0.334650026438415
"6945",0.191,2019-07-05 16:30:00,0.1597,0.388063,0.228363,0.326772849568084
"6946",0.193,2019-07-05 16:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6947",0.19,2019-07-05 17:00:00,0.1597,0.38727,0.22757,0.324170658405189
"6948",0.191,2019-07-05 17:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6949",0.192,2019-07-05 17:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6950",0.192,2019-07-05 17:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6951",0.192,2019-07-05 18:00:00,0.1597,0.388856,0.229156,0.329386799852785
"6952",0.192,2019-07-05 18:15:00,0.1597,0.388856,0.229156,0.329386799852785
"6953",0.192,2019-07-05 18:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6954",0.191,2019-07-05 18:45:00,0.1597,0.388063,0.228363,0.326772849568084
"6955",0.193,2019-07-05 19:00:00,0.1597,0.389649,0.229949,0.332012521429373
"6956",0.192,2019-07-05 19:15:00,0.1597,0.388856,0.229156,0.329386799852785
"6957",0.194,2019-07-05 19:30:00,0.1597,0.390442,0.230742,0.334650026438415
"6958",0.192,2019-07-05 19:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6959",0.193,2019-07-05 20:00:00,0.1597,0.389649,0.229949,0.332012521429373
"6960",0.194,2019-07-05 20:15:00,0.1597,0.390442,0.230742,0.334650026438415
"6961",0.193,2019-07-05 20:30:00,0.1597,0.389649,0.229949,0.332012521429373
"6962",0.193,2019-07-05 20:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6963",0.195,2019-07-05 21:00:00,0.1597,0.391235,0.231535,0.337299326991141
"6964",0.193,2019-07-05 21:15:00,0.1597,0.389649,0.229949,0.332012521429373
"6965",0.194,2019-07-05 21:30:00,0.1597,0.390442,0.230742,0.334650026438415
"6966",0.192,2019-07-05 21:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6967",0.195,2019-07-05 22:00:00,0.1597,0.391235,0.231535,0.337299326991141
"6968",0.191,2019-07-05 22:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6969",0.193,2019-07-05 22:30:00,0.1597,0.389649,0.229949,0.332012521429373
"6970",0.193,2019-07-05 22:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6971",0.192,2019-07-05 23:00:00,0.1597,0.388856,0.229156,0.329386799852785
"6972",0.195,2019-07-05 23:15:00,0.1597,0.391235,0.231535,0.337299326991141
"6973",0.195,2019-07-05 23:30:00,0.1597,0.391235,0.231535,0.337299326991141
"6974",0.193,2019-07-05 23:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6975",0.195,2019-07-06 00:00:00,0.1597,0.391235,0.231535,0.337299326991141
"6976",0.191,2019-07-06 00:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6977",0.19,2019-07-06 00:30:00,0.1597,0.38727,0.22757,0.324170658405189
"6978",0.192,2019-07-06 00:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6979",0.194,2019-07-06 01:00:00,0.1597,0.390442,0.230742,0.334650026438415
"6980",0.193,2019-07-06 01:15:00,0.1597,0.389649,0.229949,0.332012521429373
"6981",0.196,2019-07-06 01:30:00,0.1597,0.392028,0.232328,0.339960435169613
"6982",0.193,2019-07-06 01:45:00,0.1597,0.389649,0.229949,0.332012521429373
"6983",0.193,2019-07-06 02:00:00,0.1597,0.389649,0.229949,0.332012521429373
"6984",0.192,2019-07-06 02:15:00,0.1597,0.388856,0.229156,0.329386799852785
"6985",0.192,2019-07-06 02:30:00,0.1597,0.388856,0.229156,0.329386799852785
"6986",0.192,2019-07-06 02:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6987",0.194,2019-07-06 03:00:00,0.1597,0.390442,0.230742,0.334650026438415
"6988",0.194,2019-07-06 03:15:00,0.1597,0.390442,0.230742,0.334650026438415
"6989",0.19,2019-07-06 03:30:00,0.1597,0.38727,0.22757,0.324170658405189
"6990",0.192,2019-07-06 03:45:00,0.1597,0.388856,0.229156,0.329386799852785
"6991",0.192,2019-07-06 04:00:00,0.1597,0.388856,0.229156,0.329386799852785
"6992",0.192,2019-07-06 04:15:00,0.1597,0.388856,0.229156,0.329386799852785
"6993",0.193,2019-07-06 04:30:00,0.1597,0.389649,0.229949,0.332012521429373
"6994",0.191,2019-07-06 04:45:00,0.1597,0.388063,0.228363,0.326772849568084
"6995",0.191,2019-07-06 05:00:00,0.1597,0.388063,0.228363,0.326772849568084
"6996",0.191,2019-07-06 05:15:00,0.1597,0.388063,0.228363,0.326772849568084
"6997",0.19,2019-07-06 05:30:00,0.1597,0.38727,0.22757,0.324170658405189
"6998",0.19,2019-07-06 05:45:00,0.1597,0.38727,0.22757,0.324170658405189
"6999",0.19,2019-07-06 06:00:00,0.1597,0.38727,0.22757,0.324170658405189
"7000",0.19,2019-07-06 06:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7001",0.19,2019-07-06 06:30:00,0.1597,0.38727,0.22757,0.324170658405189
"7002",0.19,2019-07-06 06:45:00,0.1597,0.38727,0.22757,0.324170658405189
"7003",0.192,2019-07-06 07:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7004",0.189,2019-07-06 07:15:00,0.1597,0.386477,0.226777,0.321580214164334
"7005",0.2,2019-07-06 07:30:00,0.1597,0.3952,0.2355,0.350723184770762
"7006",0.199,2019-07-06 07:45:00,0.1597,0.394407,0.234707,0.348014725846145
"7007",0.197,2019-07-06 08:00:00,0.1597,0.392821,0.233121,0.342633363026892
"7008",0.199,2019-07-06 08:15:00,0.1597,0.394407,0.234707,0.348014725846145
"7009",0.199,2019-07-06 08:30:00,0.1597,0.394407,0.234707,0.348014725846145
"7010",0.2,2019-07-06 08:45:00,0.1597,0.3952,0.2355,0.350723184770762
"7011",0.2,2019-07-06 09:00:00,0.1597,0.3952,0.2355,0.350723184770762
"7012",0.197,2019-07-06 09:15:00,0.1597,0.392821,0.233121,0.342633363026892
"7013",0.198,2019-07-06 09:30:00,0.1597,0.393614,0.233914,0.345318122587213
"7014",0.198,2019-07-06 09:45:00,0.1597,0.393614,0.233914,0.345318122587213
"7015",0.196,2019-07-06 10:00:00,0.1597,0.392028,0.232328,0.339960435169613
"7016",0.197,2019-07-06 10:15:00,0.1597,0.392821,0.233121,0.342633363026892
"7017",0.195,2019-07-06 10:30:00,0.1597,0.391235,0.231535,0.337299326991141
"7018",0.196,2019-07-06 10:45:00,0.1597,0.392028,0.232328,0.339960435169613
"7019",0.194,2019-07-06 11:00:00,0.1597,0.390442,0.230742,0.334650026438415
"7020",0.195,2019-07-06 11:15:00,0.1597,0.391235,0.231535,0.337299326991141
"7021",0.196,2019-07-06 11:30:00,0.1597,0.392028,0.232328,0.339960435169613
"7022",0.204,2019-07-06 11:45:00,0.1597,0.398372,0.238672,0.361675815479209
"7023",0.204,2019-07-06 12:00:00,0.1597,0.398372,0.238672,0.361675815479209
"7024",0.202,2019-07-06 12:15:00,0.1597,0.396786,0.237086,0.356175717343827
"7025",0.203,2019-07-06 12:30:00,0.1597,0.397579,0.237879,0.358919814785396
"7026",0.201,2019-07-06 12:45:00,0.1597,0.395993,0.236293,0.3534435112998
"7027",0.203,2019-07-06 13:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7028",0.205,2019-07-06 13:15:00,0.1597,0.399165,0.239465,0.364443731252275
"7029",0.203,2019-07-06 13:30:00,0.1597,0.397579,0.237879,0.358919814785396
"7030",0.205,2019-07-06 13:45:00,0.1597,0.399165,0.239465,0.364443731252275
"7031",0.203,2019-07-06 14:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7032",0.206,2019-07-06 14:15:00,0.1597,0.399958,0.240258,0.367223573904063
"7033",0.207,2019-07-06 14:30:00,0.1597,0.400751,0.241051,0.37001535520666
"7034",0.202,2019-07-06 14:45:00,0.1597,0.396786,0.237086,0.356175717343827
"7035",0.203,2019-07-06 15:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7036",0.203,2019-07-06 15:15:00,0.1597,0.397579,0.237879,0.358919814785396
"7037",0.204,2019-07-06 15:30:00,0.1597,0.398372,0.238672,0.361675815479209
"7038",0.203,2019-07-06 15:45:00,0.1597,0.397579,0.237879,0.358919814785396
"7039",0.203,2019-07-06 16:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7040",0.202,2019-07-06 16:15:00,0.1597,0.396786,0.237086,0.356175717343827
"7041",0.205,2019-07-06 16:30:00,0.1597,0.399165,0.239465,0.364443731252275
"7042",0.204,2019-07-06 16:45:00,0.1597,0.398372,0.238672,0.361675815479209
"7043",0.203,2019-07-06 17:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7044",0.203,2019-07-06 17:15:00,0.1597,0.397579,0.237879,0.358919814785396
"7045",0.205,2019-07-06 17:30:00,0.1597,0.399165,0.239465,0.364443731252275
"7046",0.208,2019-07-06 17:45:00,0.1597,0.401544,0.241844,0.372819086904923
"7047",0.205,2019-07-06 18:00:00,0.1597,0.399165,0.239465,0.364443731252275
"7048",0.204,2019-07-06 18:15:00,0.1597,0.398372,0.238672,0.361675815479209
"7049",0.206,2019-07-06 18:30:00,0.1597,0.399958,0.240258,0.367223573904063
"7050",0.207,2019-07-06 18:45:00,0.1597,0.400751,0.241051,0.37001535520666
"7051",0.203,2019-07-06 19:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7052",0.204,2019-07-06 19:15:00,0.1597,0.398372,0.238672,0.361675815479209
"7053",0.209,2019-07-06 19:30:00,0.1597,0.402337,0.242637,0.375634780716633
"7054",0.21,2019-07-06 19:45:00,0.1597,0.40313,0.24343,0.378462448332644
"7055",0.211,2019-07-06 20:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7056",0.208,2019-07-06 20:15:00,0.1597,0.401544,0.241844,0.372819086904923
"7057",0.209,2019-07-06 20:30:00,0.1597,0.402337,0.242637,0.375634780716633
"7058",0.209,2019-07-06 20:45:00,0.1597,0.402337,0.242637,0.375634780716633
"7059",0.21,2019-07-06 21:00:00,0.1597,0.40313,0.24343,0.378462448332644
"7060",0.209,2019-07-06 21:15:00,0.1597,0.402337,0.242637,0.375634780716633
"7061",0.212,2019-07-06 21:30:00,0.1597,0.404716,0.245016,0.384153751607249
"7062",0.212,2019-07-06 21:45:00,0.1597,0.404716,0.245016,0.384153751607249
"7063",0.211,2019-07-06 22:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7064",0.212,2019-07-06 22:15:00,0.1597,0.404716,0.245016,0.384153751607249
"7065",0.213,2019-07-06 22:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7066",0.213,2019-07-06 22:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7067",0.211,2019-07-06 23:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7068",0.215,2019-07-06 23:15:00,0.1597,0.407095,0.247395,0.392780800790999
"7069",0.213,2019-07-06 23:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7070",0.213,2019-07-06 23:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7071",0.215,2019-07-07 00:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7072",0.212,2019-07-07 00:15:00,0.1597,0.404716,0.245016,0.384153751607249
"7073",0.214,2019-07-07 00:30:00,0.1597,0.406302,0.246602,0.389893089722696
"7074",0.215,2019-07-07 00:45:00,0.1597,0.407095,0.247395,0.392780800790999
"7075",0.215,2019-07-07 01:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7076",0.213,2019-07-07 01:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7077",0.214,2019-07-07 01:30:00,0.1597,0.406302,0.246602,0.389893089722696
"7078",0.214,2019-07-07 01:45:00,0.1597,0.406302,0.246602,0.389893089722696
"7079",0.215,2019-07-07 02:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7080",0.214,2019-07-07 02:15:00,0.1597,0.406302,0.246602,0.389893089722696
"7081",0.215,2019-07-07 02:30:00,0.1597,0.407095,0.247395,0.392780800790999
"7082",0.215,2019-07-07 02:45:00,0.1597,0.407095,0.247395,0.392780800790999
"7083",0.213,2019-07-07 03:00:00,0.1597,0.405509,0.245809,0.387017410514259
"7084",0.214,2019-07-07 03:15:00,0.1597,0.406302,0.246602,0.389893089722696
"7085",0.216,2019-07-07 03:30:00,0.1597,0.407888,0.248188,0.395680555251561
"7086",0.215,2019-07-07 03:45:00,0.1597,0.407095,0.247395,0.392780800790999
"7087",0.215,2019-07-07 04:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7088",0.213,2019-07-07 04:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7089",0.212,2019-07-07 04:30:00,0.1597,0.404716,0.245016,0.384153751607249
"7090",0.212,2019-07-07 04:45:00,0.1597,0.404716,0.245016,0.384153751607249
"7091",0.215,2019-07-07 05:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7092",0.211,2019-07-07 05:15:00,0.1597,0.403923,0.244223,0.381302101417033
"7093",0.214,2019-07-07 05:30:00,0.1597,0.406302,0.246602,0.389893089722696
"7094",0.214,2019-07-07 05:45:00,0.1597,0.406302,0.246602,0.389893089722696
"7095",0.214,2019-07-07 06:00:00,0.1597,0.406302,0.246602,0.389893089722696
"7096",0.213,2019-07-07 06:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7097",0.213,2019-07-07 06:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7098",0.213,2019-07-07 06:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7099",0.21,2019-07-07 07:00:00,0.1597,0.40313,0.24343,0.378462448332644
"7100",0.213,2019-07-07 07:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7101",0.212,2019-07-07 07:30:00,0.1597,0.404716,0.245016,0.384153751607249
"7102",0.213,2019-07-07 07:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7103",0.211,2019-07-07 08:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7104",0.212,2019-07-07 08:15:00,0.1597,0.404716,0.245016,0.384153751607249
"7105",0.211,2019-07-07 08:30:00,0.1597,0.403923,0.244223,0.381302101417033
"7106",0.214,2019-07-07 08:45:00,0.1597,0.406302,0.246602,0.389893089722696
"7107",0.212,2019-07-07 09:00:00,0.1597,0.404716,0.245016,0.384153751607249
"7108",0.211,2019-07-07 09:15:00,0.1597,0.403923,0.244223,0.381302101417033
"7109",0.21,2019-07-07 09:30:00,0.1597,0.40313,0.24343,0.378462448332644
"7110",0.209,2019-07-07 09:45:00,0.1597,0.402337,0.242637,0.375634780716633
"7111",0.212,2019-07-07 10:00:00,0.1597,0.404716,0.245016,0.384153751607249
"7112",0.213,2019-07-07 10:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7113",0.213,2019-07-07 10:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7114",0.214,2019-07-07 10:45:00,0.1597,0.406302,0.246602,0.389893089722696
"7115",0.212,2019-07-07 11:00:00,0.1597,0.404716,0.245016,0.384153751607249
"7116",0.217,2019-07-07 11:15:00,0.1597,0.408681,0.248981,0.398592364610867
"7117",0.215,2019-07-07 11:30:00,0.1597,0.407095,0.247395,0.392780800790999
"7118",0.216,2019-07-07 11:45:00,0.1597,0.407888,0.248188,0.395680555251561
"7119",0.216,2019-07-07 12:00:00,0.1597,0.407888,0.248188,0.395680555251561
"7120",0.212,2019-07-07 12:15:00,0.1597,0.404716,0.245016,0.384153751607249
"7121",0.216,2019-07-07 12:30:00,0.1597,0.407888,0.248188,0.395680555251561
"7122",0.216,2019-07-07 12:45:00,0.1597,0.407888,0.248188,0.395680555251561
"7123",0.213,2019-07-07 13:00:00,0.1597,0.405509,0.245809,0.387017410514259
"7124",0.216,2019-07-07 13:15:00,0.1597,0.407888,0.248188,0.395680555251561
"7125",0.214,2019-07-07 13:30:00,0.1597,0.406302,0.246602,0.389893089722696
"7126",0.217,2019-07-07 13:45:00,0.1597,0.408681,0.248981,0.398592364610867
"7127",0.219,2019-07-07 14:00:00,0.1597,0.410267,0.250567,0.404452193922968
"7128",0.217,2019-07-07 14:15:00,0.1597,0.408681,0.248981,0.398592364610867
"7129",0.213,2019-07-07 14:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7130",0.213,2019-07-07 14:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7131",0.215,2019-07-07 15:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7132",0.215,2019-07-07 15:15:00,0.1597,0.407095,0.247395,0.392780800790999
"7133",0.211,2019-07-07 15:30:00,0.1597,0.403923,0.244223,0.381302101417033
"7134",0.213,2019-07-07 15:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7135",0.211,2019-07-07 16:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7136",0.213,2019-07-07 16:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7137",0.212,2019-07-07 16:30:00,0.1597,0.404716,0.245016,0.384153751607249
"7138",0.213,2019-07-07 16:45:00,0.1597,0.405509,0.245809,0.387017410514259
"7139",0.215,2019-07-07 17:00:00,0.1597,0.407095,0.247395,0.392780800790999
"7140",0.213,2019-07-07 17:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7141",0.213,2019-07-07 17:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7142",0.215,2019-07-07 17:45:00,0.1597,0.407095,0.247395,0.392780800790999
"7143",0.216,2019-07-07 18:00:00,0.1597,0.407888,0.248188,0.395680555251561
"7144",0.212,2019-07-07 18:15:00,0.1597,0.404716,0.245016,0.384153751607249
"7145",0.213,2019-07-07 18:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7146",0.212,2019-07-07 18:45:00,0.1597,0.404716,0.245016,0.384153751607249
"7147",0.213,2019-07-07 19:00:00,0.1597,0.405509,0.245809,0.387017410514259
"7148",0.217,2019-07-07 19:15:00,0.1597,0.408681,0.248981,0.398592364610867
"7149",0.215,2019-07-07 19:30:00,0.1597,0.407095,0.247395,0.392780800790999
"7150",0.212,2019-07-07 19:45:00,0.1597,0.404716,0.245016,0.384153751607249
"7151",0.211,2019-07-07 20:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7152",0.213,2019-07-07 20:15:00,0.1597,0.405509,0.245809,0.387017410514259
"7153",0.213,2019-07-07 20:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7154",0.214,2019-07-07 20:45:00,0.1597,0.406302,0.246602,0.389893089722696
"7155",0.212,2019-07-07 21:00:00,0.1597,0.404716,0.245016,0.384153751607249
"7156",0.214,2019-07-07 21:15:00,0.1597,0.406302,0.246602,0.389893089722696
"7157",0.212,2019-07-07 21:30:00,0.1597,0.404716,0.245016,0.384153751607249
"7158",0.211,2019-07-07 21:45:00,0.1597,0.403923,0.244223,0.381302101417033
"7159",0.211,2019-07-07 22:00:00,0.1597,0.403923,0.244223,0.381302101417033
"7160",0.211,2019-07-07 22:15:00,0.1597,0.403923,0.244223,0.381302101417033
"7161",0.213,2019-07-07 22:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7162",0.21,2019-07-07 22:45:00,0.1597,0.40313,0.24343,0.378462448332644
"7163",0.212,2019-07-07 23:00:00,0.1597,0.404716,0.245016,0.384153751607249
"7164",0.211,2019-07-07 23:15:00,0.1597,0.403923,0.244223,0.381302101417033
"7165",0.213,2019-07-07 23:30:00,0.1597,0.405509,0.245809,0.387017410514259
"7166",0.211,2019-07-07 23:45:00,0.1597,0.403923,0.244223,0.381302101417033
"7167",0.21,2019-07-08 00:00:00,0.1597,0.40313,0.24343,0.378462448332644
"7168",0.207,2019-07-08 00:15:00,0.1597,0.400751,0.241051,0.37001535520666
"7169",0.205,2019-07-08 00:30:00,0.1597,0.399165,0.239465,0.364443731252275
"7170",0.208,2019-07-08 00:45:00,0.1597,0.401544,0.241844,0.372819086904923
"7171",0.208,2019-07-08 01:00:00,0.1597,0.401544,0.241844,0.372819086904923
"7172",0.208,2019-07-08 01:15:00,0.1597,0.401544,0.241844,0.372819086904923
"7173",0.207,2019-07-08 01:30:00,0.1597,0.400751,0.241051,0.37001535520666
"7174",0.207,2019-07-08 01:45:00,0.1597,0.400751,0.241051,0.37001535520666
"7175",0.205,2019-07-08 02:00:00,0.1597,0.399165,0.239465,0.364443731252275
"7176",0.207,2019-07-08 02:15:00,0.1597,0.400751,0.241051,0.37001535520666
"7177",0.206,2019-07-08 02:30:00,0.1597,0.399958,0.240258,0.367223573904063
"7178",0.206,2019-07-08 02:45:00,0.1597,0.399958,0.240258,0.367223573904063
"7179",0.206,2019-07-08 03:00:00,0.1597,0.399958,0.240258,0.367223573904063
"7180",0.208,2019-07-08 03:15:00,0.1597,0.401544,0.241844,0.372819086904923
"7181",0.208,2019-07-08 03:30:00,0.1597,0.401544,0.241844,0.372819086904923
"7182",0.205,2019-07-08 03:45:00,0.1597,0.399165,0.239465,0.364443731252275
"7183",0.203,2019-07-08 04:00:00,0.1597,0.397579,0.237879,0.358919814785396
"7184",0.206,2019-07-08 04:15:00,0.1597,0.399958,0.240258,0.367223573904063
