site,timestamp_chem,timestamp_spec,timestamp_q,timestamp_turb,q_cms,turb_exo2_FNU,SampleID,SampleID_diss,SampleID_TDN,SampleID_TN,type,DOC_mgL,DOC_runID,NO3_mgL,NH4_mgL,SRP_mgL,NO3_error,NH4_error,SRP_error,dissolved_runID,TDN_mgL,TDP_mgL,TDN_error,TDP_error,TDN_runID,TN_mgL,TP_mgL,TN_error,TP_error,TN_runID
Hungerford,9/23/19 12:15,9/23/19 12:14,9/23/19 12:15,9/23/19 12:15,0.488329539,NA,NN19-049,NA,NA,NA,grab,3.205877817,NN19_DOC_set1_Results_WIDs,0.204427787,0.199539448,0.01178814,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,0.439222099,0.03059966,0.007466589,5.83E-04,NA,0.35708681,0.044863,0.006501318,5.53E-04,NA
Hungerford,10/1/19 20:35,10/1/19 20:29,10/1/19 20:30,10/1/19 20:32,0.752523023,NA,NN19-052,NA,NA,NA,grab,NA,NA,0.452836611,0.385450377,0.02388568,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,0.812864828,0.05071066,0.007466589,5.83E-04,NA,0.792933294,0.06540716,0.006501318,5.53E-04,NA
Hungerford,10/2/19 0:00,10/1/19 23:59,10/2/19 0:00,10/2/19 0:00,1.745521423,NA,NN19-055,NA,NA,NA,grab,NA,NA,0.406292347,0.111003098,0.026299,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,0.83068135,0.04662658,0.007466589,5.83E-04,NA,0.909230924,0.10584574,0.006501318,5.53E-04,NA
Hungerford,10/9/19 15:30,10/9/19 15:29,10/9/19 15:30,10/9/19 15:32,1.072505221,NA,NN19-057,NA,NA,NA,grab,7.109893974,NN19_DOC_set1_Results_WIDs,4.572641289,0.164116504,0.03647826,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,4.656989636,0.07122388,0.007466589,5.83E-04,NA,4.948875257,0.09170616,0.006501318,5.53E-04,NA
Hungerford,10/17/19 10:00,10/17/19 9:59,10/17/19 10:00,10/17/19 10:02,2.018804808,7.1,NN19-059,NA,NA,NA,grab,5.210669046,NN19_DOC_set1_Results_WIDs,2.066758619,0.077359004,0.01154062,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,2.343334917,0.03254888,0.007466589,5.83E-04,NA,2.422192638,0.05915728,0.006501318,5.53E-04,NA
Hungerford,10/17/19 13:30,10/17/19 13:29,10/17/19 13:30,10/17/19 13:32,2.533107508,114.83,NN19-062,NA,NA,NA,grab,7.528285187,NN19_DOC_set1_Results_WIDs,3.334378975,0.077359004,0.43975022,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,4.198648392,0.48755252,0.007466589,5.83E-04,NA,4.537302385,0.76601252,0.006501318,5.53E-04,NA
Hungerford,10/22/19 13:00,10/22/19 12:59,10/22/19 13:00,10/22/19 13:00,1.027124836,NA,NN19-064,NA,NA,NA,grab,5.794867148,NN19_DOC_set1_Results_WIDs,4.126920081,0.114981,0.02168894,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,4.216212794,0.04025294,0.007466589,5.83E-04,NA,4.214363909,0.04606966,0.006501318,5.53E-04,NA
Hungerford,11/21/19 14:30,11/21/19 14:29,11/21/19 14:30,11/21/19 14:32,0.9539437,9.53,NN19-071,NA,NA,NA,grab,6.143332792,NN19_DOC_set1_Results_WIDs,2.624547433,0.989223188,0.04804982,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,3.828885519,0.1260805,0.007466589,5.83E-04,NA,4.167259377,0.13759018,0.006501318,5.53E-04,NA
Hungerford,12/16/19 11:15,12/16/19 11:13,12/16/19 11:15,12/16/19 11:17,1.316199743,8.2,NN19-073,NA,NA,NA,grab,5.836512569,NN19_DOC_set1_Results_WIDs,2.880295768,0.460918477,0.041769,0.001136614,0.002999663,1.89E-04,Hungerford_NN19_Dissolved.xlsx,3.446194461,0.08455902,0.007466589,5.83E-04,NA,3.62336521,0.0925106,0.006501318,5.53E-04,NA
Potash,7/28/14 18:15,NA,7/28/14 18:15,NA,0.577,NA,NA,NA,NA,NA,grab,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/6/14 10:00,NA,8/6/14 10:00,NA,0.0652,NA,NA,NA,NA,NA,grab,6.16,NA,0.396392607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/11/14 11:00,NA,8/11/14 11:00,NA,0.0383,NA,NA,NA,NA,NA,grab,5.04,NA,0.29489471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/13/14 13:45,NA,8/13/14 13:45,NA,0.1109,NA,NA,NA,NA,NA,grab,8.94,NA,0.244513191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/26/14 15:00,NA,8/26/14 15:00,NA,0.0351,NA,NA,NA,NA,NA,grab,NA,NA,0.18964068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/3/14 14:00,NA,9/3/14 14:00,NA,0.0823,NA,NA,NA,NA,NA,grab,6.97,NA,0.23252321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/29/14 14:30,NA,9/29/14 14:30,NA,0.0346,NA,NA,NA,NA,NA,grab,NA,NA,0.649365315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/14/14 15:01,NA,10/14/14 15:00,NA,0.0412,NA,NA,NA,NA,NA,grab,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/14/14 15:15,NA,10/14/14 15:15,NA,0.0402,NA,NA,NA,NA,NA,grab,NA,NA,0.493608271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/20/14 15:15,NA,10/20/14 15:15,NA,0.1141,NA,NA,NA,NA,NA,grab,NA,NA,0.326657946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/20/14 15:31,NA,10/20/14 15:30,NA,0.1152,NA,NA,NA,NA,NA,grab,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/27/14 14:30,NA,10/27/14 14:30,NA,0.1506,NA,NA,NA,NA,NA,grab,5.81,NA,0.301383845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,11/5/14 9:45,NA,11/5/14 9:45,NA,0.0902,NA,NA,NA,NA,NA,grab,4.73,NA,0.570548107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,11/10/14 14:15,NA,11/10/14 14:15,NA,0.1231,NA,NA,NA,NA,NA,grab,5.104,NA,0.41506813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,4/22/15 12:32,NA,4/22/15 12:30,NA,0.4751,NA,NA,NA,NA,NA,grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,4/28/15 14:32,NA,4/28/15 14:30,NA,0.2269,NA,M04,NA,NA,NA,grab,4.595182189,NA,0.417,NA,0.003579553,NA,NA,NA,NA,NA,0.044488912,NA,NA,NA,NA,NA,NA,NA,NA
Potash,5/12/15 13:01,NA,5/12/15 13:00,NA,0.4816,NA,M08,NA,NA,NA,grab,7.079367394,NA,0.243,NA,0.008192764,NA,NA,NA,NA,NA,0.058790802,NA,NA,NA,NA,NA,NA,NA,NA
Potash,5/27/15 12:01,NA,5/27/15 12:00,NA,0.0603,NA,M12,NA,NA,NA,grab,5.189949616,NA,0.663,NA,5.35E-04,NA,NA,NA,NA,NA,0.02847107,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/1/15 15:45,NA,6/1/15 15:45,NA,0.7628,NA,M14,NA,NA,NA,grab,7.136316042,NA,2.15,NA,0.029085342,NA,NA,NA,NA,NA,0.10207664,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/2/15 13:00,NA,6/2/15 13:00,NA,0.3201,NA,M16,NA,NA,NA,grab,7.489983116,NA,0.42,NA,0.050698924,NA,NA,NA,NA,NA,0.083292378,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/4/15 10:45,NA,6/4/15 10:45,NA,0.1453,NA,M17,NA,NA,NA,grab,5.891429231,NA,0.496,NA,0.036417047,NA,NA,NA,NA,NA,0.055002117,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/9/15 9:46,NA,6/9/15 8:00,NA,NA,NA,M20,NA,NA,NA,grab,6.951099877,NA,0.24,NA,0.034492485,NA,NA,NA,NA,NA,0.148784887,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/19/15 10:30,NA,6/25/15 6:45,NA,NA,NA,M27,NA,NA,NA,grab,6.186907,NA,0.242,NA,0.020364208,NA,NA,NA,NA,NA,0.085602282,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/22/15 13:45,NA,6/25/15 6:45,NA,NA,NA,M30,NA,NA,NA,grab,6.730343,NA,0.319,NA,0.091907178,NA,NA,NA,NA,NA,0.096286275,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/25/15 14:00,NA,6/25/15 14:00,NA,0.3106,NA,M31,NA,NA,NA,grab,6.024664,NA,0.444,NA,0.037513404,NA,NA,NA,NA,NA,0.061400612,NA,NA,NA,NA,NA,NA,NA,NA
Potash,6/29/15 12:15,NA,6/29/15 12:15,NA,0.665,NA,M33,NA,NA,NA,grab,6.905187,NA,0.266,NA,0.054400449,NA,NA,NA,NA,NA,0.084762069,NA,NA,NA,NA,NA,NA,NA,NA
Potash,7/2/15 15:30,NA,7/2/15 15:30,NA,1.0803,NA,M38,NA,NA,NA,grab,7.165879,NA,0.215,NA,0.046254778,NA,NA,NA,NA,NA,0.097494478,NA,NA,NA,NA,NA,NA,NA,NA
Potash,7/6/15 12:15,NA,7/6/15 12:15,NA,0.3036,NA,M39,NA,NA,NA,grab,5.586765,NA,0.493,NA,0.013461064,NA,NA,NA,NA,NA,0.04911508,NA,NA,NA,NA,NA,NA,NA,NA
Potash,7/9/15 8:30,NA,7/6/15 12:15,NA,NA,NA,M44,NA,NA,NA,grab,5.329759,NA,NA,NA,3.36E-04,NA,NA,NA,NA,NA,0.003676819,NA,NA,NA,NA,NA,NA,NA,NA
Potash,7/22/15 14:30,NA,7/22/15 14:30,NA,0.3711,NA,M48,NA,NA,NA,grab,6.385815605,NA,0.26,NA,0.035851279,NA,NA,NA,NA,NA,0.067170274,NA,NA,NA,NA,NA,NA,NA,NA
Potash,7/29/15 13:30,NA,7/29/15 13:30,NA,0.129,NA,M52,NA,NA,NA,grab,5.630267073,NA,0.422,NA,0.01879468,NA,NA,NA,NA,NA,0.038331031,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/4/15 10:30,NA,8/4/15 10:30,NA,0.112,NA,M55,NA,NA,NA,grab,4.797004977,NA,0.667,NA,0.011888239,NA,NA,NA,NA,NA,0.03246729,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/5/15 8:45,NA,8/5/15 8:45,NA,0.122,NA,M56,NA,NA,NA,grab,4.579184225,NA,0.768,NA,0.009988417,NA,NA,NA,NA,NA,0.033186212,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/10/15 9:45,NA,8/10/15 9:45,NA,0.1036,NA,M57,NA,NA,NA,grab,4.056706225,NA,0.721,NA,0.008856936,NA,NA,NA,NA,NA,0.032085166,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/27/15 13:00,NA,8/27/15 13:00,NA,0.1109,NA,M64,NA,NA,NA,grab,4.176086225,NA,0.602,NA,0.021004735,NA,NA,NA,NA,NA,0.031952763,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/11/15 10:30,NA,9/11/15 10:30,NA,0.1057,NA,M70,NA,NA,NA,grab,4.383096225,NA,0.507,NA,0.01955853,NA,NA,NA,NA,NA,0.029944847,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/25/15 10:30,NA,9/25/15 10:30,NA,0.122,NA,M74,NA,NA,NA,grab,3.199964225,NA,0.601,NA,0.013721531,NA,NA,NA,NA,NA,0.021355617,NA,NA,NA,NA,NA,NA,NA,NA
Potash,9/30/15 14:00,NA,9/30/15 14:00,NA,1.9523,NA,M77,NA,NA,NA,grab,6.025714225,NA,0.215,NA,0.118462483,NA,NA,NA,NA,NA,0.14833838,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/9/15 8:00,NA,10/9/15 8:00,NA,0.4342,NA,M82,NA,NA,NA,isco,4.253810225,NA,0.363,NA,0.231462628,NA,NA,NA,NA,NA,0.261911541,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/9/15 11:00,NA,10/9/15 11:00,NA,0.726,NA,M84,NA,NA,NA,isco,4.453454225,NA,0.637,NA,0.053470339,NA,NA,NA,NA,NA,0.071632452,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/9/15 13:00,NA,10/9/15 13:00,NA,0.6359,NA,M86,NA,NA,NA,isco,4.809054225,NA,0.476,NA,0.068280329,NA,NA,NA,NA,NA,0.073821406,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/9/15 18:00,NA,10/9/15 18:00,NA,0.5695,NA,M88,NA,NA,NA,isco,5.056450225,NA,0.387,NA,0.05460671,NA,NA,NA,NA,NA,0.071094912,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/9/15 22:00,NA,10/9/15 22:00,NA,0.4558,NA,M90,NA,NA,NA,isco,4.736156225,NA,0.387,NA,0.06039392,NA,NA,NA,NA,NA,0.004024283,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/10/15 1:00,NA,10/10/15 1:00,NA,0.4017,NA,M92,NA,NA,NA,isco,4.808292225,NA,0.392,NA,0.073872901,NA,NA,NA,NA,NA,0.083763787,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/10/15 4:00,NA,10/10/15 4:00,NA,0.3578,NA,M94,NA,NA,NA,isco,4.720154225,NA,0.381,NA,0.058926859,NA,NA,NA,NA,NA,0.073055481,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/22/15 15:45,NA,10/22/15 15:45,NA,0.1971,NA,M99,NA,NA,NA,grab,4.332042225,NA,0.384,NA,0.020887998,NA,NA,NA,NA,NA,0.03211922,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 8:00,NA,10/28/15 8:00,NA,0.256,NA,M101,NA,NA,NA,grab,3.716346225,NA,0.461,NA,0.007140722,NA,NA,NA,NA,NA,0.018388167,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 14:00,NA,10/28/15 14:00,NA,0.2251,NA,PI01,NA,NA,NA,isco,5.010267154,NA,0.452,NA,0.011233739,NA,NA,NA,NA,NA,0.016756363,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 16:00,NA,10/28/15 16:00,NA,0.4192,NA,PI02,NA,NA,NA,isco,5.862338154,NA,0.264,NA,0.019278664,NA,NA,NA,NA,NA,0.036464909,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 18:00,NA,10/28/15 18:00,NA,0.2922,NA,PI03,NA,NA,NA,isco,4.378958821,NA,0.299,NA,0.015085991,NA,NA,NA,NA,NA,0.030439248,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 20:00,NA,10/28/15 20:00,NA,0.5259,NA,PI04,NA,NA,NA,isco,4.448207487,NA,0.343,NA,0.015634575,NA,NA,NA,NA,NA,0.023593957,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/28/15 22:00,NA,10/28/15 22:00,NA,0.5366,NA,PI05,NA,NA,NA,isco,4.687193487,NA,0.349,NA,0.019545983,NA,NA,NA,NA,NA,0.034345883,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 0:00,NA,10/29/15 0:00,NA,0.9191,NA,PI06,NA,NA,NA,isco,4.131902487,NA,0.173,NA,0.02320825,NA,NA,NA,NA,NA,0.040517383,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 2:00,NA,10/29/15 2:00,NA,1.7313,NA,PI07,NA,NA,NA,isco,3.955656821,NA,0.133,NA,0.030088101,NA,NA,NA,NA,NA,0.045801328,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 4:00,NA,10/29/15 4:00,NA,2.6119,NA,PI08,NA,NA,NA,isco,6.081538821,NA,0.153,NA,0.0945642,NA,NA,NA,NA,NA,0.151516447,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 6:00,NA,10/29/15 6:00,NA,2.6239,NA,PI09,NA,NA,NA,isco,6.637871154,NA,0.162,NA,0.161534594,NA,NA,NA,NA,NA,0.207151681,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 8:00,NA,10/29/15 8:00,NA,2.1421,NA,PI10,NA,NA,NA,isco,6.632143821,NA,0.173,NA,0.202977792,NA,NA,NA,NA,NA,0.262827009,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 10:00,NA,10/29/15 10:00,NA,1.7578,NA,PI11,NA,NA,NA,isco,7.056487154,NA,0.234,NA,0.183778644,NA,NA,NA,NA,NA,0.23732959,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 12:00,NA,10/29/15 12:00,NA,1.4517,NA,PI12,NA,NA,NA,isco,6.815418487,NA,0.21,NA,0.191093933,NA,NA,NA,NA,NA,0.243666337,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 14:00,NA,10/29/15 14:00,NA,1.3113,NA,PI13,NA,NA,NA,isco,7.100483487,NA,0.233,NA,0.134223899,NA,NA,NA,NA,NA,0.194073545,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 16:00,NA,10/29/15 16:00,NA,1.2081,NA,PI14,NA,NA,NA,isco,7.188215821,NA,0.208,NA,0.183012809,NA,NA,NA,NA,NA,0.222544081,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 18:00,NA,10/29/15 18:00,NA,1.1301,NA,PI15,NA,NA,NA,isco,7.305365821,NA,0.218,NA,0.161669088,NA,NA,NA,NA,NA,0.251342454,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/29/15 20:00,NA,10/29/15 20:00,NA,1.0381,NA,PI16,NA,NA,NA,isco,7.246009821,NA,0.24,NA,0.160873106,NA,NA,NA,NA,NA,0.239398699,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/30/15 0:00,NA,10/30/15 0:00,NA,0.9299,NA,PI18,NA,NA,NA,isco,7.165046154,NA,0.312,NA,0.117266499,NA,NA,NA,NA,NA,0.166103006,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/30/15 6:00,NA,10/30/15 6:00,NA,0.7351,NA,PI21,NA,NA,NA,isco,7.106731487,NA,0.375,NA,0.092503179,NA,NA,NA,NA,NA,0.141613813,NA,NA,NA,NA,NA,NA,NA,NA
Potash,10/30/15 12:00,NA,10/30/15 12:00,NA,0.604,NA,PI24,NA,NA,NA,isco,6.889613487,NA,0.345,NA,0.098330337,NA,NA,NA,NA,NA,0.138283826,NA,NA,NA,NA,NA,NA,NA,NA
Potash,11/5/15 10:45,NA,11/5/15 10:45,NA,0.1971,NA,M106,NA,NA,NA,grab,4.435190821,NA,0.47,NA,0.020336558,NA,NA,NA,NA,NA,0.020358972,NA,NA,NA,NA,NA,NA,NA,NA
Potash,11/19/15 9:00,NA,11/19/15 9:00,NA,0.1938,NA,M110,NA,NA,NA,grab,NA,NA,0.65,NA,0.017219463,NA,NA,NA,NA,NA,0.021426853,NA,NA,NA,NA,NA,NA,NA,NA
Potash,3/22/16 11:15,NA,3/22/16 12:15,NA,NA,NA,3011,NA,NA,NA,grab,NA,NA,0.741422771,0.01347882,0.00311798,NA,NA,NA,NA,NA,0.004694774,NA,NA,NA,NA,0.006479918,NA,NA,NA
Potash,4/6/16 16:45,NA,4/6/16 16:45,NA,0.126133088,NA,3015,NA,NA,NA,grab,3.623534058,NA,0.771335332,0.008531271,0.00136249,NA,NA,NA,NA,0.932334617,0.003515728,NA,NA,NA,NA,0.008483517,NA,NA,NA
Potash,4/8/16 16:30,NA,4/8/16 16:30,NA,0.479886972,NA,3018,NA,NA,NA,grab,4.341999349,NA,0.43119415,0.014428349,0.00681579,NA,NA,NA,NA,0.604650833,0.010234621,NA,NA,NA,NA,0.034364204,NA,NA,NA
Potash,4/20/16 10:00,NA,4/20/16 10:00,NA,0.08786087,NA,3020,NA,NA,NA,grab,4.173470453,NA,0.461099451,0.023323942,0.00301712,NA,NA,NA,NA,0.64900164,0.005840281,NA,NA,NA,NA,0.014255687,NA,NA,NA
Potash,5/4/16 10:45,NA,5/4/16 10:45,NA,0.11451226,NA,3024,NA,NA,NA,grab,4.629228937,NA,0.33004555,0.003058982,0.002158085,NA,NA,NA,NA,0.540510952,0.007480082,NA,NA,NA,NA,0.013286436,NA,NA,NA
Potash,5/17/16 11:15,NA,5/17/16 11:15,NA,0.071507385,NA,3028,NA,NA,NA,grab,4.518876425,NA,0.349660302,6.60E-04,0.001097152,NA,NA,NA,NA,0.526076568,0.006979066,NA,NA,NA,NA,0.006724606,NA,NA,NA
Potash,6/1/16 12:30,NA,6/1/16 12:30,NA,0.036969572,NA,3032,NA,NA,NA,grab,5.890847728,NA,0.602870065,0.041190091,0.004515932,NA,NA,NA,NA,0.914408044,0.012389208,NA,NA,NA,NA,0.020784955,NA,NA,NA
Potash,6/15/16 11:15,NA,6/15/16 11:15,NA,0.032897653,NA,3040,NA,NA,NA,grab,4.458781602,NA,0.738443232,0.03784175,0.00855272,NA,NA,NA,NA,0.969010465,0.012039966,NA,NA,NA,NA,0.008215094,NA,NA,NA
Potash,6/22/16 15:45,NA,6/22/16 15:45,NA,0.099335961,NA,3042,NA,NA,NA,grab,7.740461744,NA,0.558259423,0.03950588,0.008206551,NA,NA,NA,NA,0.890895232,0.024158962,NA,NA,NA,NA,0.056868227,NA,NA,NA
Potash,6/29/16 12:00,NA,6/29/16 12:00,NA,0.048162366,NA,3048,NA,NA,NA,grab,5.785887278,NA,0.441374028,0.027311466,0.010075224,NA,NA,NA,NA,0.655599803,0.018936223,NA,NA,NA,NA,0.052504715,NA,NA,NA
Potash,7/6/16 7:45,NA,7/6/16 7:45,NA,0.01725044,NA,3051,NA,NA,NA,grab,4.372442316,NA,0.545048447,0.024717676,0.005362337,NA,NA,NA,NA,0.806131894,0.010233961,NA,NA,NA,NA,0.024852399,NA,NA,NA
Potash,7/11/16 11:45,NA,7/11/16 11:45,NA,0.040940118,NA,3053,NA,NA,NA,grab,5.096222711,NA,0.450064351,0.020881029,0.014438979,NA,NA,NA,NA,0.641353864,0.015128887,NA,NA,NA,NA,0.089562102,NA,NA,NA
Potash,7/13/16 10:45,NA,7/13/16 10:45,NA,0.019618408,NA,3054,NA,NA,NA,grab,4.772647212,NA,0.549835544,0.018647488,0.008396737,NA,NA,NA,NA,0.743093613,0.006899821,NA,NA,NA,NA,0.028751342,NA,NA,NA
Potash,7/20/16 11:00,NA,7/20/16 11:00,NA,0.030399837,NA,3061,NA,NA,NA,grab,6.127045549,NA,0.340514163,0.015261151,0.007671965,NA,NA,NA,NA,0.643253322,0.020864911,NA,NA,NA,NA,0.033476761,NA,NA,NA
Potash,7/27/16 10:15,NA,7/27/16 10:15,NA,0.018800261,NA,3066,NA,NA,NA,grab,4.967894715,NA,0.461085003,0.018269227,0.007984817,NA,NA,NA,NA,0.685041411,0.007087195,NA,NA,NA,NA,0.018744223,NA,NA,NA
Potash,8/11/16 9:00,NA,8/11/16 9:00,NA,0.01245814,NA,3075,NA,NA,NA,grab,4.347455615,NA,0.579894457,0.02259221,0.002181423,NA,NA,NA,NA,0.761486996,0.015359546,NA,NA,NA,NA,0.017474288,NA,NA,NA
Potash,8/12/16 12:00,NA,8/12/16 12:00,NA,0.018534057,NA,3076,NA,NA,NA,grab,8.340375443,NA,0.478111396,0.048944392,0.018846467,NA,NA,NA,NA,0.826907222,0.021578221,NA,NA,NA,NA,0.044579469,NA,NA,NA
Potash,8/13/16 15:45,NA,8/13/16 15:45,NA,0.028442961,NA,3079,NA,NA,NA,grab,6.28607779,NA,0.514746291,0.028122025,0.008006753,NA,NA,NA,NA,0.72801666,0.011018978,NA,NA,NA,NA,0.033696123,NA,NA,NA
Potash,8/24/16 6:00,NA,8/24/16 6:00,NA,0.020756068,NA,3082,NA,NA,NA,grab,4.75281244,NA,0.492978483,0.018773575,0.034280491,NA,NA,NA,NA,0.778525105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 7:00,NA,8/24/16 7:00,NA,0.019897743,NA,3083,NA,NA,NA,grab,4.848175164,NA,0.508938304,0.018395314,0.029104066,NA,NA,NA,NA,0.770356053,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 8:00,NA,8/24/16 8:00,NA,0.0190697,NA,3084,NA,NA,NA,grab,4.780021913,NA,0.517315217,0.013531958,0.022846641,NA,NA,NA,NA,0.765501979,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 9:00,NA,8/24/16 9:00,NA,0.017754531,NA,3085,NA,NA,NA,grab,4.854394472,NA,0.533347541,0.015747487,0.018885102,NA,NA,NA,NA,0.804571356,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 10:00,NA,8/24/16 10:00,NA,0.016278572,NA,3086,NA,NA,NA,grab,4.839882753,NA,0.536327368,0.01443258,0.018369358,NA,NA,NA,NA,0.813332368,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 11:00,NA,8/24/16 11:00,NA,0.0155805,NA,3087,NA,NA,NA,grab,4.840141891,NA,0.538215265,0.016071711,0.017929215,NA,NA,NA,NA,0.821856596,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 12:00,NA,8/24/16 12:00,NA,0.014689338,NA,3088,NA,NA,NA,grab,4.691137635,NA,0.554348023,0.013081647,0.016973952,NA,NA,NA,NA,0.767751428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 13:00,NA,8/24/16 13:00,NA,0.01363648,NA,3089,NA,NA,NA,grab,4.799716388,NA,0.525573666,0.013784132,0.017998936,NA,NA,NA,NA,0.756267399,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 14:00,NA,8/24/16 14:00,NA,0.013841769,NA,3090,NA,NA,NA,grab,4.775098294,NA,0.523055637,0.012343138,0.017743504,NA,NA,NA,NA,0.768224996,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 15:00,NA,8/24/16 15:00,NA,0.013036027,NA,3091,NA,NA,NA,grab,4.599661978,NA,0.522755806,0.011892827,0.019936829,NA,NA,NA,NA,0.774262991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Potash,8/24/16 16:00,NA,8/24/16 16:00,NA,0.012840926,NA,3093,NA,NA,NA,grab,4.706685905,NA,0.528018943,0.015603387,0.018317257,NA,NA,NA,NA,0.760529513,NA,NA,NA,NA,NA,NA,NA,NA,NA
