"r_timestamp","parameter","predicted_param","timestamp_chem","timestamp_spec","month","transect","dist_from_prev_m","dist_cum_m","lat","lon","temp_c","do_per","do_mgl","spc_uscm","tds_mgl","ph","chla_ugl","fdom_qsu","turb_NTU_scan","NO3_mgNL","NH4_mgNL","PO4_mgPL","TDN_mgNL","TDP_mgPL","TN_mgNL","TP_mgPL","tss_mgL","DOC_mgL"
2019-08-14 13:11:19,"DOC_mgL",4.12901603647095,"2019-08-14 13:11:00","2019-08-14 13:11:19",8,"Main",66.8578561404327,4370.19950668941,44.9758022190001,-73.1603060689999,25.668,105.1,8.58,160.1,104,7.8,-2.1,24.53,3.402,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:12:19,"DOC_mgL",4.14942228124,"2019-08-14 13:12:00","2019-08-14 13:12:19",8,"Main",68.3264432120803,4438.52594990149,44.9761990490001,-73.159644444,25.722,107.4,8.75,160.3,104,7.84,-2.02,24.44,3.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:13:19,"DOC_mgL",4.12126841163468,"2019-08-14 13:13:00","2019-08-14 13:13:19",8,"Main",70.4087636629171,4508.93471356441,44.9766099440001,-73.1589650069999,25.726,105,8.56,161.8,105,7.8,-2.1,23.95,3.719,0.209,0.013,0.003,0.398376144,0.0100555,0.438199751,0.0236691,0.98,3.057
2019-08-14 13:14:19,"DOC_mgL",4.14716984607172,"2019-08-14 13:14:00","2019-08-14 13:14:19",8,"Main",71.526753955239,4580.46146751965,44.9770554340001,-73.158310532,25.727,100.4,8.18,163.5,106,7.73,-2.03,23.12,3.639,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:15:19,"DOC_mgL",4.1239492874511,"2019-08-14 13:15:00","2019-08-14 13:15:19",8,"Main",68.2772338945671,4648.73870141422,44.977474827,-73.157677974,25.568,98.7,8.07,164.2,107,7.69,-2.07,23.28,3.678,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:16:19,"DOC_mgL",4.11433568373737,"2019-08-14 13:16:00","2019-08-14 13:16:19",8,"Main",69.9195869092981,4718.65828832351,44.9779246890001,-73.157058263,25.365,98,8.04,164,107,7.67,-1.99,23.41,3.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:17:19,"DOC_mgL",4.10482754163302,"2019-08-14 13:17:00","2019-08-14 13:17:19",8,"Main",73.4990331881574,4792.15732151167,44.9784542890001,-73.156500117,25.296,97.3,8,164.3,107,7.65,-2,23.6,3.533,0.214,0.015,0.002,0.410492718,0.01030302,0.440020739,0.02286466,0,2.917
2019-08-14 13:18:19,"DOC_mgL",4.08577300034134,"2019-08-14 13:18:00","2019-08-14 13:18:19",8,"Main",77.1748803831764,4869.33220189485,44.9790395960001,-73.155973557,25.291,94.4,7.76,165.6,108,7.61,-2.02,23.11,3.687,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:19:19,"DOC_mgL",4.06899533549261,"2019-08-14 13:19:00","2019-08-14 13:19:19",8,"Main",63.3300049273829,4932.66220682223,44.979498737,-73.155497972,25.271,94.3,7.75,165.8,108,7.61,-2.05,23.06,3.583,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:20:19,"DOC_mgL",4.05933284823533,"2019-08-14 13:20:00","2019-08-14 13:20:19",8,"Main",60.0932968420675,4992.7555036643,44.979930245,-73.1550388109999,25.356,95.3,7.82,166.1,108,7.61,-2.02,22.81,3.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:21:19,"DOC_mgL",4.05083417842525,"2019-08-14 13:21:00","2019-08-14 13:21:19",8,"Main",71.7758627980832,5064.53136646238,44.9804922980001,-73.154590505,25.411,96.2,7.89,166.7,108,7.63,-1.84,22.48,3.82,0.219,0.016,0.002,0.416866176,0.01017926,0.461298283,0.02404038,0.94,2.838
2019-08-14 13:22:19,"DOC_mgL",4.04771185840449,"2019-08-14 13:22:00","2019-08-14 13:22:19",8,"Main",75.7831355597667,5140.31450202215,44.981082331,-73.1541088019999,25.64,95,7.76,167.7,109,7.63,-1.81,21.89,3.832,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:23:19,"DOC_mgL",4.01791619324878,"2019-08-14 13:23:00","2019-08-14 13:23:19",8,"Main",76.774417904163,5217.08891992631,44.9816622370001,-73.153579771,25.796,94.5,7.69,167.9,109,7.62,-2,22.77,3.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:24:19,"DOC_mgL",4.03371670636122,"2019-08-14 13:24:00","2019-08-14 13:24:19",8,"Main",78.418557563853,5295.50747749016,44.9822624190001,-73.153056901,25.33,95.6,7.85,167.7,109,7.64,-1.88,22.45,4.032,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:25:19,"DOC_mgL",3.98917352774884,"2019-08-14 13:25:00","2019-08-14 13:25:19",8,"Main",67.1438353484783,5362.65131283864,44.9827627010001,-73.152579582,25.251,97.4,8.01,167.8,109,7.68,-1.9,22.56,4.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:26:19,"DOC_mgL",4.0120658924928,"2019-08-14 13:26:00","2019-08-14 13:26:19",8,"Main",70.7031294817127,5433.35444232036,44.9833092630001,-73.152120754,25.297,95.5,7.85,168,109,7.65,-1.9,22.43,4.177,0.223,0.018,0.004,0.422539254,0.01042678,0.455569175,0.0211939,1.96,2.903
2019-08-14 13:27:19,"DOC_mgL",3.99499916268577,"2019-08-14 13:27:00","2019-08-14 13:27:19",8,"Main",66.8346307116932,5500.18907303205,44.98383334,-73.151705077,25.13,96.6,7.96,168,109,7.65,-1.75,23.11,4.922,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:28:19,"DOC_mgL",4.03107236578889,"2019-08-14 13:28:00","2019-08-14 13:28:19",8,"Main",65.0516500751294,5565.24072310718,44.984367998,-73.151369303,25.029,96,7.92,168.3,109,7.65,-1.79,23.08,4.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:29:19,"DOC_mgL",3.97529961189888,"2019-08-14 13:29:00","2019-08-14 13:29:19",8,"Main",67.7661491326248,5633.0068722398,44.984932154,-73.151043186,24.968,97,8.01,168.2,109,7.65,-1.78,23.24,5.062,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:30:19,"DOC_mgL",3.99621276740222,"2019-08-14 13:30:00","2019-08-14 13:30:19",8,"Main",65.4891449318743,5698.49601717168,44.9854882920001,-73.150768581,25.058,95.8,7.9,168.8,110,7.65,-1.84,22.93,5.352,NA,NA,NA,0.436182656,0.0142324,0.479900376,0.02642276,4.66,2.822
2019-08-14 13:31:19,"DOC_mgL",3.99713690202254,"2019-08-14 13:31:00","2019-08-14 13:31:19",8,"Main",66.5063337940731,5765.00235096575,44.986081116,-73.1506532509999,24.993,95.2,7.87,168.6,110,7.65,-1.81,23.15,5.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:32:19,"DOC_mgL",3.98782758255517,"2019-08-14 13:32:00","2019-08-14 13:32:19",8,"Main",71.9503174150784,5836.95266838083,44.9867197400001,-73.1505032589999,24.886,94.7,7.84,168.5,110,7.64,-1.63,23.05,5.296,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:33:19,"DOC_mgL",3.97501915946447,"2019-08-14 13:33:00","2019-08-14 13:33:19",8,"Main",70.6624828145254,5907.61515119535,44.98735522,-73.150472882,24.952,95.8,7.92,168.8,110,7.66,-1.77,23.2,5.192,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:34:19,"DOC_mgL",3.94250838659509,"2019-08-14 13:34:00","2019-08-14 13:34:19",8,"Main",72.2366359279876,5979.85178712334,44.9880044440001,-73.150427844,25.007,96.4,7.96,168.9,110,7.67,-1.81,22.94,4.625,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:35:19,"DOC_mgL",3.91910531529394,"2019-08-14 13:35:00","2019-08-14 13:35:19",8,"Main",72.1680569356304,6052.01984405897,44.98864932,-73.150320097,24.952,96.1,7.94,168.9,110,7.67,-1.87,23.07,4.598,0.224,0.017,0.002,0.416810146,0.01079806,0.466467088,0.02419508,2.91,2.935
2019-08-14 13:36:19,"DOC_mgL",3.96780805191207,"2019-08-14 13:36:00","2019-08-14 13:36:19",8,"Main",71.6618691915384,6123.68171325051,44.9892936160001,-73.150357351,24.983,96.1,7.94,168.9,110,7.66,-1.85,22.94,4.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:37:19,"DOC_mgL",3.98523863066946,"2019-08-14 13:37:00","2019-08-14 13:37:19",8,"Main",70.4477905609149,6194.12950381142,44.989926681,-73.1504035519999,25.116,96.6,7.96,168.9,110,7.66,-1.87,22.7,4.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:38:19,"DOC_mgL",3.97789845565964,"2019-08-14 13:38:00","2019-08-14 13:38:19",8,"Main",70.7765828066824,6264.90608661811,44.9905623710001,-73.150458204,25.326,98.1,8.06,169.1,110,7.68,-1.82,22.52,4.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:39:19,"DOC_mgL",3.96609124854275,"2019-08-14 13:39:00","2019-08-14 13:39:19",8,"Main",72.3081115522346,6337.21419817034,44.9912092020001,-73.150358965,25.718,100.7,8.21,169.6,110,7.73,-1.76,21.96,4.869,0.222,0.013,0.002,0.41987781,0.01014832,0.47970427,0.02561832,3.82,2.8
2019-08-14 13:40:19,"DOC_mgL",3.99065851933107,"2019-08-14 13:40:00","2019-08-14 13:40:19",8,"Main",69.5361546233196,6406.75035279366,44.991822095,-73.150181404,25.767,100.7,8.2,169.6,110,7.73,-1.8,21.8,4.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:41:19,"DOC_mgL",4.00340814147361,"2019-08-14 13:41:00","2019-08-14 13:41:19",8,"Main",69.1523251187444,6475.90267791241,44.99242021,-73.149939514,25.798,101,8.22,169.5,110,7.72,-1.84,22.11,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:42:19,"DOC_mgL",4.0119461100813,"2019-08-14 13:42:00","2019-08-14 13:42:19",8,"Main",70.2696368714607,6546.17231478387,44.993042028,-73.149777856,25.568,100.6,8.22,169.5,110,7.72,-1.77,22.32,4.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:43:19,"DOC_mgL",3.97016042947627,"2019-08-14 13:43:00","2019-08-14 13:43:19",8,"Main",75.6773851375079,6621.84969992137,44.9937021590001,-73.149542254,25.532,100.7,8.24,169.8,110,7.73,-1.43,22.27,5.041,0.222,0.011,0.002,0.41952762,0.01089088,0.458762908,0.02434978,2.84,2.854
2019-08-14 13:44:19,"DOC_mgL",3.97501861955508,"2019-08-14 13:44:00","2019-08-14 13:44:19",8,"Main",69.3225883592478,6691.17228828062,44.9943028760001,-73.149305378,25.683,100.9,8.23,170.3,111,7.72,-1.58,22.12,4.676,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:45:19,"DOC_mgL",4.00858253404942,"2019-08-14 13:45:00","2019-08-14 13:45:19",8,"Main",66.6979105823363,6757.87019886296,44.994885561,-73.149102697,25.864,101.6,8.26,170.7,111,7.72,-1.81,22.16,4.117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:46:19,"DOC_mgL",4.03103691380003,"2019-08-14 13:46:00","2019-08-14 13:46:19",8,"Main",70.5596569392318,6828.42985580219,44.995514825,-73.1489835309999,26.518,106.7,8.57,170.3,111,7.85,-1.63,21.54,3.702,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:47:19,"DOC_mgL",4.02949301781607,"2019-08-14 13:47:00","2019-08-14 13:47:19",8,"Main",74.7622057849161,6903.19206158711,44.996154174,-73.149278507,26.595,104.4,8.38,170.7,111,7.76,-1.76,21.34,3.895,0.222,0.014,0.002,0.436224679,0.00776594,0.440973256,0.02370004,2.86,2.885
2019-08-14 13:48:19,"DOC_mgL",4.05088047376478,"2019-08-14 13:48:00","2019-08-14 13:48:19",8,"Main",70.3432232926908,6973.5352848798,44.9967313160001,-73.149644837,26.578,108.3,8.7,170.4,111,7.76,-1.85,21.68,3.729,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:49:19,"DOC_mgL",4.03274217322472,"2019-08-14 13:49:00","2019-08-14 13:49:19",8,"Main",65.8761468758626,7039.41143175566,44.997220758,-73.150116149,26.957,104.4,8.32,170.7,111,7.77,-1.89,21.45,3.803,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:50:19,"DOC_mgL",3.99013607022897,"2019-08-14 13:50:00","2019-08-14 13:50:19",8,"Main",65.7605454621688,7105.17197721783,44.9976385570001,-73.1507067439999,27.021,104.1,8.29,170.9,111,7.78,-1.96,21.04,3.666,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:51:19,"DOC_mgL",3.94684361545338,"2019-08-14 13:51:00","2019-08-14 13:51:19",8,"Main",67.5423814516701,7172.7143586695,44.998092431,-73.151276434,26.992,104.9,8.36,170.8,111,7.82,-1.72,21.41,3.832,0.22,0.016,0.002,0.41952762,0.0074256,0.469814904,0.02438072,0,3.032
2019-08-14 13:52:19,"DOC_mgL",3.99689790032607,"2019-08-14 13:52:00","2019-08-14 13:52:19",8,"Main",65.0936653414703,7237.80802401097,44.998564958,-73.1517642709999,26.424,102.9,8.28,170.7,111,7.77,-1.68,21.45,4.308,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:53:19,"DOC_mgL",3.99455505283749,"2019-08-14 13:53:00","2019-08-14 13:53:19",8,"Main",67.5996789925255,7305.4077030035,44.9990819270001,-73.1522160659999,26.489,103.4,8.31,170.7,111,7.76,-1.66,21.51,4.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:54:19,"DOC_mgL",4.00798143605579,"2019-08-14 13:54:00","2019-08-14 13:54:19",8,"Main",70.2759983963586,7375.68370139985,44.999677562,-73.1525154079999,26.529,104.5,8.39,170.7,111,7.76,-1.64,21.63,3.844,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:55:19,"DOC_mgL",4.01674083656107,"2019-08-14 13:55:00","2019-08-14 13:55:19",8,"Main",71.1472191767813,7446.83092057663,45.000309126,-73.15266317,27.122,110.3,8.76,170.8,111,7.99,-1.55,21.62,4.029,0.21,0.017,0.003,0.410926954,0.00761124,0.471481808,0.02512328,0.96,2.904
2019-08-14 13:56:19,"DOC_mgL",3.99054002039422,"2019-08-14 13:56:00","2019-08-14 13:56:19",8,"Main",70.719736952892,7517.55065752953,45.0009353770001,-73.152822402,26.603,104.4,8.37,171.1,111,7.81,-1.71,21.51,4.129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:57:19,"DOC_mgL",3.96618222091691,"2019-08-14 13:57:00","2019-08-14 13:57:19",8,"Main",73.6813435075966,7591.23200103712,45.001567503,-73.153104291,26.233,102.3,8.26,170.9,111,7.74,-1.66,21.55,4.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:58:19,"DOC_mgL",3.99569081122983,"2019-08-14 13:58:00","2019-08-14 13:58:19",8,"Main",74.996382209212,7666.22838324634,45.002153983,-73.1535748489999,26.444,103,8.29,170.9,111,7.76,-1.64,21.75,4.046,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 13:59:19,"DOC_mgL",4.01389812154851,"2019-08-14 13:59:00","2019-08-14 13:59:19",8,"Main",72.3529431033182,7738.58132634965,45.002708479,-73.154055757,27.078,105.7,8.41,171.2,111,7.81,-1.61,21.54,3.943,0.223,0.021,0.003,0.418435027,0.00816816,0.511879727,0.02654652,1.9,2.875
2019-08-14 14:00:19,"DOC_mgL",4.02643877073387,"2019-08-14 14:00:00","2019-08-14 14:00:19",8,"Main",73.9414587989981,7812.52278514865,45.0032145220001,-73.154664654,27.411,107.5,8.51,171.1,111,7.91,-1.82,21.51,3.328,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:01:19,"DOC_mgL",4.02846050286046,"2019-08-14 14:01:00","2019-08-14 14:01:19",8,"Main",69.470466062444,7881.9932512111,45.003685434,-73.1552441379999,27.536,105.8,8.35,171.5,111,7.83,-1.87,20.29,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:02:19,"DOC_mgL",4.06738214451166,"2019-08-14 14:02:00","2019-08-14 14:02:19",8,"Main",68.3173581736871,7950.31060938478,45.004080507,-73.155908016,27.583,106.4,8.38,171.5,111,7.84,-1.87,20.67,3.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:03:19,"DOC_mgL",4.00530340316687,"2019-08-14 14:03:00","2019-08-14 14:03:19",8,"Main",70.8144813606935,8021.12509074548,45.004424112,-73.156664436,27.296,104.5,8.28,171.4,111,7.78,-1.91,20.55,3.654,0.227,0.019,0.003,0.454168415,0.00739466,0.479494156,0.02385474,0.97,2.965
2019-08-14 14:04:19,"DOC_mgL",4.0142815370644,"2019-08-14 14:04:00","2019-08-14 14:04:19",8,"Main",65.8676841646615,8086.99277491014,45.0046508090001,-73.157436364,26.952,104.6,8.34,171.1,111,7.77,-1.79,20.84,4.002,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:05:19,"DOC_mgL",4.02227618196745,"2019-08-14 14:05:00","2019-08-14 14:05:19",8,"Main",70.1532237841669,8157.1459986943,45.004912403,-73.1582461799999,26.853,104.2,8.33,171.1,111,7.75,-1.83,21.08,3.892,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:06:19,"DOC_mgL",4.00551390274465,"2019-08-14 14:06:00","2019-08-14 14:06:19",8,"Main",69.327357363946,8226.47335605825,45.005193036,-73.159031523,26.798,105.3,8.42,171,111,7.78,-1.73,21.5,3.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:07:19,"DOC_mgL",3.97834860006998,"2019-08-14 14:07:00","2019-08-14 14:07:19",8,"Main",73.4283577927731,8299.90171385102,45.005495119,-73.1598598479999,26.928,104.1,8.3,171.2,111,7.77,-1.92,20.93,3.77,0.224,0.019,0.002,0.433507205,0.00693056,0.458566801,0.02094638,2.13,2.913
2019-08-14 14:08:19,"DOC_mgL",4.00782961984019,"2019-08-14 14:08:00","2019-08-14 14:08:19",8,"Main",74.1962933976586,8374.09800724868,45.005722038,-73.1607449319999,26.916,103.1,8.23,171.4,111,7.75,-1.92,20.74,3.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:09:19,"DOC_mgL",4.01406125154641,"2019-08-14 14:09:00","2019-08-14 14:09:19",8,"Main",73.9438099402477,8448.04181718893,45.0058985850001,-73.161649224,26.474,103.5,8.33,171.1,111,7.75,-1.84,21.18,3.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:10:19,"DOC_mgL",3.96779888034302,"2019-08-14 14:10:00","2019-08-14 14:10:19",8,"Main",70.2218237812922,8518.26364097022,45.006021402,-73.16252294,26.167,102.9,8.32,170.9,111,7.74,-1.79,21.78,4.186,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14 14:11:19,"DOC_mgL",4.01469135001123,"2019-08-14 14:11:00","2019-08-14 14:11:19",8,"Main",76.1447134163187,8594.40835438654,45.0061054060001,-73.163481485,25.245,98,8.06,170.6,111,7.64,-1.55,23.69,5.014,0.226,0.021,0.002,0.428268362,0.00662116,0.47200009,0.02376192,2.96,2.89
2019-10-21 10:05:43,"DOC_mgL",5.19661515099642,"2019-10-21 10:06:00","2019-10-21 10:05:43",10,"Dead Creek",0,-10.5,44.94661105,-73.147669305,8.086,97.7,11.54,85.4,56,7.45,-3.05,72.12,5.789,0.199,0.027,0.009,0.466971361,0.01395394,0.500883761,0.02889796,3.54,5.415
2019-10-21 10:06:43,"DOC_mgL",5.16464994130845,"2019-10-21 10:07:00","2019-10-21 10:06:43",10,"Dead Creek",63.0833861401987,52.5833861401987,44.947053632,-73.147168772,8.086,97.6,11.54,85.4,56,7.42,-3.06,72.14,5.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:07:43,"DOC_mgL",5.12154341768011,"2019-10-21 10:08:00","2019-10-21 10:07:43",10,"Dead Creek",67.5835887932333,120.166974933432,44.947559897,-73.146694291,8.088,97.7,11.54,85.3,55,7.41,-3.05,72.19,5.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:08:43,"DOC_mgL",5.08853911359216,"2019-10-21 10:09:00","2019-10-21 10:08:43",10,"Dead Creek",67.3672796204315,187.534254553863,44.948113275,-73.146345788,8.098,97.7,11.54,85.3,55,7.4,-3.08,72.29,5.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:09:43,"DOC_mgL",5.0909092232311,"2019-10-21 10:10:00","2019-10-21 10:09:43",10,"Dead Creek",71.5792209167153,259.113475470579,44.94875216,-73.146230613,8.093,97.7,11.54,85.3,55,7.4,-3.09,72.28,5.694,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:10:43,"DOC_mgL",5.07769477676224,"2019-10-21 10:11:00","2019-10-21 10:10:43",10,"Dead Creek",66.145728145514,325.259203616093,44.949345571,-73.146295662,8.109,97.7,11.54,85.3,55,7.39,-3.08,72.31,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:11:43,"DOC_mgL",5.07821778079201,"2019-10-21 10:12:00","2019-10-21 10:11:43",10,"Dead Creek",60.5648843969395,385.824088013032,44.949868559,-73.146511514,8.112,97.6,11.53,85.3,55,7.39,-3.06,72.29,5.602,0.201,0.031,0.007,0.480264574,0.01274728,0.524542597,0.03022838,3.74,5.01
2019-10-21 10:12:43,"DOC_mgL",5.01585474672338,"2019-10-21 10:13:00","2019-10-21 10:12:43",10,"Dead Creek",63.8136590875081,449.63774710054,44.950399541,-73.14681936,8.107,97.6,11.53,85.3,55,7.38,-3.09,72.22,5.557,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:13:43,"DOC_mgL",5.06377754022753,"2019-10-21 10:14:00","2019-10-21 10:13:43",10,"Dead Creek",65.6772307949878,515.314977895528,44.950973605,-73.147017117,8.096,97.6,11.53,85.4,56,7.37,-3.02,72.2,5.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:14:43,"DOC_mgL",5.05217900000304,"2019-10-21 10:15:00","2019-10-21 10:14:43",10,"Dead Creek",63.5096038591945,578.824581754723,44.951457214,-73.146588309,8.098,97.5,11.52,85.5,56,7.36,-3.11,72.17,5.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:15:43,"DOC_mgL",5.00457722015408,"2019-10-21 10:16:00","2019-10-21 10:15:43",10,"Dead Creek",66.4885477312221,645.313129485945,44.951495159,-73.145747454,8.1,97.5,11.51,85.4,56,7.36,-3.08,72.17,5.809,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:16:43,"DOC_mgL",5.04726875433472,"2019-10-21 10:17:00","2019-10-21 10:16:43",10,"Dead Creek",71.2833742826956,716.59650376864,44.95142321,-73.144849843,8.097,97.5,11.52,85.4,55,7.35,-3,72.22,5.736,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:17:43,"DOC_mgL",5.02501291527156,"2019-10-21 10:18:00","2019-10-21 10:17:43",10,"Dead Creek",68.2005262479364,784.797030016577,44.95153246,-73.143999402,8.1,97.4,11.51,85.3,55,7.35,-3.08,72.21,5.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:18:43,"DOC_mgL",5.01705021698475,"2019-10-21 10:19:00","2019-10-21 10:18:43",10,"Dead Creek",64.2805877380646,849.077617754641,44.951870545,-73.143338458,8.097,97.4,11.51,85.4,55,7.35,-3.1,72.23,5.777,0.196,0.035,0.012,0.469436699,0.01379924,0.484060633,0.0276913,1.02,4.805
2019-10-21 10:19:43,"DOC_mgL",5.00665027808167,"2019-10-21 10:20:00","2019-10-21 10:19:43",10,"Dead Creek",71.2878901079636,920.365507862605,44.952368668,-73.142769251,8.107,97.4,11.51,85.3,55,7.35,-3.08,72.19,5.635,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:20:43,"DOC_mgL",5.04708590759189,"2019-10-21 10:21:00","2019-10-21 10:20:43",10,"Dead Creek",71.929642988521,992.295150851126,44.952970705,-73.142434544,8.101,97.4,11.5,85.3,55,7.35,-3.09,72.29,5.851,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:21:43,"DOC_mgL",5.00206108626365,"2019-10-21 10:22:00","2019-10-21 10:21:43",10,"Dead Creek",74.1517195165109,1066.44687036764,44.953620873,-73.142223298,8.098,97.3,11.5,85.3,55,7.35,-3.07,72.27,5.738,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:22:43,"DOC_mgL",4.97292332171263,"2019-10-21 10:23:00","2019-10-21 10:22:43",10,"Dead Creek",74.8796237975873,1141.32649416522,44.954294276,-73.142190862,8.106,97.3,11.49,85.3,55,7.34,-3.14,72.24,5.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:23:43,"DOC_mgL",4.98986145828663,"2019-10-21 10:24:00","2019-10-21 10:23:43",10,"Dead Creek",71.1316394270754,1212.4581335923,44.954925109,-73.14234346,8.107,97.3,11.49,85.3,55,7.35,-3.09,72.23,5.649,0.199,0.024,0.01,0.467601703,0.01367548,0.48816486,0.02942394,3.02,4.865
2019-10-21 10:24:43,"DOC_mgL",5.02724733083077,"2019-10-21 10:25:00","2019-10-21 10:24:43",10,"Dead Creek",70.6747228630393,1283.13285645534,44.955552477,-73.142490183,8.103,97.3,11.49,85.3,55,7.35,-3.1,72.26,5.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:25:43,"DOC_mgL",5.03535949302672,"2019-10-21 10:26:00","2019-10-21 10:25:43",10,"Dead Creek",74.8577930306296,1357.99064948597,44.95622579,-73.142517877,8.105,97.3,11.49,85.2,55,7.35,-3.11,72.27,5.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:26:43,"DOC_mgL",4.98756486106038,"2019-10-21 10:27:00","2019-10-21 10:26:43",10,"Dead Creek",71.4824436554113,1429.47309314138,44.956856359,-73.142339039,8.102,97.3,11.49,85.2,55,7.35,-3.05,72.27,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:27:43,"DOC_mgL",5.01030432491639,"2019-10-21 10:28:00","2019-10-21 10:27:43",10,"Dead Creek",68.4064498843654,1497.87954302575,44.957407012,-73.141951585,8.102,97.2,11.49,85.2,55,7.35,-3.16,72.27,5.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:28:43,"DOC_mgL",5.01421552879342,"2019-10-21 10:29:00","2019-10-21 10:28:43",10,"Dead Creek",72.4134263045448,1570.29296933029,44.957582018,-73.141067576,8.11,97.2,11.48,85.2,55,7.35,-3.11,72.28,5.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21 10:29:43,"DOC_mgL",4.98284202171989,"2019-10-21 10:30:00","2019-10-21 10:29:43",10,"Dead Creek",71.7468685179445,1642.03983784823,44.957696491,-73.140172701,8.107,97.1,11.47,85.1,55,7.35,-3.09,72.26,5.622,0.193,0.027,0.009,0.454462574,0.01277822,0.480208543,0.0290836,1.99,5.062
